SkuShort,Brand,Country,Year,Week,NumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,TrueSalesHl,PredSalesHl_Classic,PredSalesHl_ML
06515,KOZEL,SK,2021,22,5,17.02,0.812,11.15,False,1.326,1.36,14.695,15.3,22.2,14.4,16.3,11.3,14.4,15.0
06541,KOZEL,CZ,2021,22,5,17.02,0.812,11.15,False,,,55.28,79.06,82.0,60.38,84.5,65.16,72.2,74.0
06571,KOZEL,CZ,2021,22,5,17.02,0.812,11.15,False,157.1,841.5,1624.0,1221.0,1300.0,1330.0,1762.0,1538.16,1738.0,1257.0
06571,KOZEL,SK,2021,22,5,17.02,0.812,11.15,False,33.72,19.4,35.03,26.64,45.97,52.44,38.03,16.68,35.44,39.0
06577,KOZEL,CZ,2021,22,5,17.02,0.812,11.15,False,,600.0,438.5,743.5,2382.0,759.0,208.5,112.32,362.2,678.0
06577,KOZEL,SK,2021,22,5,17.02,0.812,11.15,False,84.56,39.1,206.4,108.6,101.06,23.64,50.62,110.04,105.4,116.0
06615,KOZEL,CZ,2021,22,5,17.02,0.812,11.15,False,396.0,717.0,344.0,227.2,936.5,395.5,275.8,284.8,288.2,404.0
06677,KOZEL,SK,2021,22,5,17.02,0.812,11.15,False,108.5,116.94,176.9,15.36,162.6,27.0,34.1,30.96,56.25,84.0
06715,KOZEL,CZ,2021,22,5,17.02,0.812,11.15,False,115.0,92.8,,258.5,32.0,,,85.5,109.0,180.0
07015,TOPVAR,SK,2021,22,5,17.02,0.812,11.15,False,46.72,60.06,69.44,75.5,48.7,84.9,159.2,106.6,81.7,67.0
07082,TOPVAR,SK,2021,22,5,17.02,0.812,11.15,False,1.326,1.36,11.52,5.64,9.12,12.96,10.32,6.96,10.68,11.0
07215,TOPVAR,SK,2021,22,5,17.02,0.812,11.15,False,139.1,110.1,159.2,161.9,144.6,210.8,233.8,216.7,210.8,198.0
07282,TOPVAR,SK,2021,22,5,17.02,0.812,11.15,False,1.326,1.36,13.766,6.84,9.48,20.05,36.0,7.92,20.05,11.0
11070,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,,,,,5.387,,,8.8704,3.0,46.0
11074,BIRELL,CZ,2021,22,5,17.02,0.812,11.15,False,,,,28.52,142.5,,,64.152,120.0,70.0
11076,BIRELL,CZ,2021,22,5,17.02,0.812,11.15,False,1191.0,1887.0,134.4,2784.0,1391.0,3082.0,2594.0,819.36,1648.0,2079.0
11076,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,303.0,731.0,,276.8,232.8,551.0,191.0,778.56,777.5,293.0
11215,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,69.8,129.1,321.2,250.5,230.8,186.8,208.4,243.2,259.5,232.0
11216,BIRELL,CZ,2021,22,5,17.02,0.812,11.15,False,3.6,,11.29,16.0,13.07,19.88,,27.0072,22.64,17.0
11238,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,0.6665,0.6665,2.56,22.73,6.258,1.426,5.426,14.4936,4.0,15.0
11270,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,,,,,12.91,,,14.7312,4.0,52.0
11274,BIRELL,CZ,2021,22,5,17.02,0.812,11.15,False,,,,85.56,178.2,,,106.92,120.0,122.0
11276,BIRELL,CZ,2021,22,5,17.02,0.812,11.15,False,1244.0,2029.0,139.4,3518.0,1696.0,3438.0,2486.0,1680.0,2404.0,2294.0
11276,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,1369.0,1408.0,1337.0,940.5,1271.0,1449.0,984.5,2088.12,2134.0,1507.0
11376,BIRELL,CZ,2021,22,5,17.02,0.812,11.15,False,531.0,749.0,9.79,872.5,471.5,1083.0,535.5,205.08,480.2,661.0
11376,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,259.5,809.0,328.0,59.75,152.0,389.5,257.5,111.72,124.7,170.0
11467,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,,,,13.2,8.64,11.91,100.06,14.16,0.0,8.0
11476,BIRELL,CZ,2021,22,5,17.02,0.812,11.15,False,363.5,243.0,44.6,134.5,117.25,448.8,,383.64,564.5,252.0
11476,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,64.56,689.0,78.7,5.52,23.05,74.6,356.5,9.48,40.25,8.0
11576,BIRELL,CZ,2021,22,5,17.02,0.812,11.15,False,644.5,939.5,13.22,1140.0,708.5,1347.0,,330.6,898.0,1017.0
11576,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,210.4,772.0,335.5,70.3,204.5,344.2,167.6,166.08,155.4,171.0
11676,BIRELL,CZ,2021,22,5,17.02,0.812,11.15,False,372.5,217.4,38.6,254.6,167.1,310.8,,433.08,588.0,307.0
11676,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,125.4,733.5,133.5,25.44,45.84,227.2,173.5,615.24,512.5,51.0
11767,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,,,,10.08,5.76,8.11,,13.2,0.0,5.0
11776,BIRELL,CZ,2021,22,5,17.02,0.812,11.15,False,341.8,203.8,36.75,187.0,158.0,344.2,,418.8,544.5,269.0
11776,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,196.9,736.5,158.5,70.3,109.06,346.2,,223.68,80.75,110.0
11867,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,,,,8.88,2.4,8.69,,9.6,0.0,4.0
11876,BIRELL,CZ,2021,22,5,17.02,0.812,11.15,False,274.5,179.0,24.36,156.0,109.94,344.8,,403.56,535.0,215.0
11876,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,126.56,721.5,125.06,19.44,27.0,244.9,,64.8,56.1,37.0
11976,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,75.6,,,,,,,108.36,0.0,162.0
12574,BIRELL,CZ,2021,22,5,17.02,0.812,11.15,False,,,,57.03,128.2,,,71.28,100.0,90.0
12576,BIRELL,CZ,2021,22,5,17.02,0.812,11.15,False,992.5,1625.0,81.5,2234.0,1330.0,2262.0,1309.0,656.64,1430.0,1563.0
12576,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,374.5,815.5,257.8,177.8,285.5,259.5,238.8,714.0,807.5,254.0
12815,BIRELL,CZ,2021,22,5,17.02,0.812,11.15,False,54.53,62.53,,137.6,75.0,,,78.1,133.0,147.0
12815,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,,,,3.9,1.3,,,3.6,1.5,7.0
12876,BIRELL,CZ,2021,22,5,17.02,0.812,11.15,False,,,,1.68,9.0,,,2.76,0.0,16.0
12876,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,37.78,28.08,,154.4,66.4,,,117.24,138.4,180.0
12915,BIRELL,CZ,2021,22,5,17.02,0.812,11.15,False,51.34,59.2,,109.1,62.9,,,63.3,102.5,107.0
12915,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,,,,3.6,1.6,,,2.2,1.5,7.0
12976,BIRELL,CZ,2021,22,5,17.02,0.812,11.15,False,,,,1.68,8.88,,,2.76,0.0,16.0
12976,BIRELL,SK,2021,22,5,17.02,0.812,11.15,False,37.5,27.36,,73.3,70.2,,,123.84,109.25,74.0
13038,FRISCO,SK,2021,22,5,17.02,0.812,11.15,False,,,1.775,0.554,0.6733,0.792,2.574,1.0296,0.277,0.0
13074,FRISCO,SK,2021,22,5,17.02,0.812,11.15,False,,51.34,8.125,3.088,43.0,0.2375,,25.6608,3.592,13.0
13138,FRISCO,SK,2021,22,5,17.02,0.812,11.15,False,,,1.141,5.98,0.594,0.6733,1.426,0.4752,0.673,2.0
13174,FRISCO,SK,2021,22,5,17.02,0.812,11.15,False,,42.78,10.13,7.523,53.38,0.2375,,5.0688,0.8706,14.0
13338,FRISCO,CZ,2021,22,5,17.02,0.812,11.15,False,122.94,73.75,5.676,132.4,225.4,95.2,249.9,120.9384,117.25,164.0
13374,FRISCO,CZ,2021,22,5,17.02,0.812,11.15,False,21.69,28.31,60.34,14.734,27.17,61.7,,11.5632,52.25,21.0
13438,FRISCO,CZ,2021,22,5,17.02,0.812,11.15,False,177.5,56.8,10.17,234.1,396.0,157.2,448.8,209.1672,190.2,239.0
13474,FRISCO,CZ,2021,22,5,17.02,0.812,11.15,False,22.95,88.8,71.5,127.44,77.0,75.0,,77.3784,87.5,103.0
13538,FRISCO,CZ,2021,22,5,17.02,0.812,11.15,False,83.2,49.1,2.23,86.3,154.8,59.12,188.9,66.7656,73.7,110.0
13638,FRISCO,CZ,2021,22,5,17.02,0.812,11.15,False,175.1,60.3,8.23,189.9,364.8,138.8,424.8,219.2256,187.0,213.0
13638,FRISCO,SK,2021,22,5,17.02,0.812,11.15,False,,,1.76,2.693,1.347,1.663,3.088,1.3464,1.347,0.0
13674,FRISCO,CZ,2021,22,5,17.02,0.812,11.15,False,23.0,29.06,64.25,70.44,88.8,70.8,,94.3272,97.4,81.0
13674,FRISCO,SK,2021,22,5,17.02,0.812,11.15,False,,51.34,10.54,4.2,67.56,0.554,,22.572,4.277,26.0
13738,FRISCO,CZ,2021,22,5,17.02,0.812,11.15,False,65.25,146.2,74.56,107.75,131.9,166.4,534.0,111.1572,170.1,121.0
13738,FRISCO,SK,2021,22,5,17.02,0.812,11.15,False,0.3845,0.3845,9.16,0.9106,4.277,9.15,8.59,7.9992,3.387,1.0
13774,FRISCO,SK,2021,22,5,17.02,0.812,11.15,False,,42.78,13.52,1.821,38.4,2.771,,37.4616,11.11,11.0
13838,FRISCO,CZ,2021,22,5,17.02,0.812,11.15,False,66.0,136.5,252.4,104.9,125.44,237.9,,95.634,222.2,170.0
13938,FRISCO,CZ,2021,22,5,17.02,0.812,11.15,False,62.8,127.4,158.4,123.7,125.56,206.2,,106.8408,210.5,159.0
14038,FRISCO,CZ,2021,22,5,17.02,0.812,11.15,False,38.94,69.94,,154.0,214.0,,,134.7984,184.1,177.0
15060,KINGSWOOD,CZ,2021,22,5,17.02,0.812,11.15,False,11.664,91.6,98.1,83.4,109.56,391.0,298.0,88.272,154.0,113.0
15070,KINGSWOOD,CZ,2021,22,5,17.02,0.812,11.15,False,24.62,16.0,,43.88,53.16,26.45,54.56,68.112,59.0,47.0
15160,KINGSWOOD,CZ,2021,22,5,17.02,0.812,11.15,False,6.242,47.97,13.055,13.97,26.2,141.8,104.2,6.144,42.6,22.0
15170,KINGSWOOD,CZ,2021,22,5,17.02,0.812,11.15,False,16.83,12.43,,9.19,13.86,2.455,24.47,33.5016,29.3,15.0
15260,KINGSWOOD,CZ,2021,22,5,17.02,0.812,11.15,False,5.434,40.9,14.164,12.67,26.3,149.1,106.4,9.216,55.25,20.0
15270,KINGSWOOD,CZ,2021,22,5,17.02,0.812,11.15,False,15.93,10.64,67.5,14.26,26.3,10.77,29.94,44.985600000000005,26.19,21.0
15438,KINGSWOOD,CZ,2021,22,5,17.02,0.812,11.15,False,2.857,21.42,,10.734,27.64,,,16.5924,24.0,27.0
16375,CAPTAIN JACK,SK,2021,22,5,17.02,0.812,11.15,False,51.34,58.34,,60.2,93.4,,,78.9624,63.75,84.0
16475,CAPTAIN JACK,SK,2021,22,5,17.02,0.812,11.15,False,41.34,51.22,,49.4,63.9,,,49.5,57.25,63.0
17551,VIPER,CZ,2021,22,5,17.02,0.812,11.15,False,,,,101.56,0.317,,,27.3636,0.5005,85.0
17651,VIPER,CZ,2021,22,5,17.02,0.812,11.15,False,,,,101.6,0.0396,,,27.3636,0.5005,94.0
18076,SMADNY MNICH,SK,2021,22,5,17.02,0.812,11.15,False,20.77,60.06,178.6,36.97,114.8,101.25,125.5,55.44,114.06,66.0
18276,SMADNY MNICH,SK,2021,22,5,17.02,0.812,11.15,False,13.1,36.34,105.0,36.6,11.16,33.84,78.25,16.92,62.12,30.0
01015,PILSNER URQUELL,CZ,2021,23,5,17.72,0.9385,9.055,False,11864.0,2844.0,7690.0,10984.0,6410.0,2738.0,10824.0,10797.2,12540.0,11294.0
01015,PILSNER URQUELL,SK,2021,23,5,17.72,0.9385,9.055,False,2934.0,2182.0,1618.0,2596.0,1966.0,1072.0,2148.0,2338.7,2236.0,2329.0
01016,PILSNER URQUELL,CZ,2021,23,5,17.72,0.9385,9.055,False,357.0,306.0,525.5,312.5,246.5,175.4,334.5,393.0696,256.2,396.0
01016,PILSNER URQUELL,SK,2021,23,5,17.72,0.9385,9.055,False,21.34,40.34,46.47,89.3,48.47,29.62,49.97,64.6272,62.78,57.0
01027,PILSNER URQUELL,CZ,2021,23,5,17.72,0.9385,9.055,False,,,9.375,11.64,16.47,7.523,16.88,11.7216,10.07,18.0
01041,PILSNER URQUELL,CZ,2021,23,5,17.72,0.9385,9.055,False,4.445,3.174,0.6978,348.2,350.5,219.8,317.0,343.68,377.2,315.0
01070,PILSNER URQUELL,CZ,2021,23,5,17.72,0.9385,9.055,False,45.72,106.0,155.2,140.1,196.0,97.2,223.5,148.9752,109.25,190.0
01070,PILSNER URQUELL,SK,2021,23,5,17.72,0.9385,9.055,False,11.56,0.851,12.53,13.305,20.83,13.23,27.4,14.9688,5.86,17.0
01071,PILSNER URQUELL,CZ,2021,23,5,17.72,0.9385,9.055,False,2208.0,913.0,1671.0,3082.0,1272.0,3260.0,4370.0,1967.4,1496.0,3060.0
01076,PILSNER URQUELL,CZ,2021,23,5,17.72,0.9385,9.055,False,,,7.938,,,,,6.0,0.0,391.0
01076,PILSNER URQUELL,SK,2021,23,5,17.72,0.9385,9.055,False,,,,0.96,31.31,,0.12,0.0,0.0,52.0
01077,PILSNER URQUELL,CZ,2021,23,5,17.72,0.9385,9.055,False,1040.0,604.5,2190.0,786.0,1590.0,5696.0,3536.0,4500.12,4292.0,2767.0
01077,PILSNER URQUELL,SK,2021,23,5,17.72,0.9385,9.055,False,3570.0,1890.0,2262.0,3978.0,1503.0,2866.0,1711.0,2535.42,2456.0,3128.0
01078,PILSNER URQUELL,CZ,2021,23,5,17.72,0.9385,9.055,False,,,59.3,34.75,17.9,35.38,,26.19,35.5,36.0
01096,PILSNER URQUELL,CZ,2021,23,5,17.72,0.9385,9.055,False,,,2.508,0.52,0.76,0.48,9.48,2.36,0.4802,11.0
01125,ASAHI,CZ,2021,23,5,17.72,0.9385,9.055,False,,,1.1045,1.663,3.088,2.93,0.475,3.7224,1.634,6.0
01125,ASAHI,SK,2021,23,5,17.72,0.9385,9.055,False,,,0.09265,0.0,0.475,,0.2375,0.0,0.2048,8.0
02015,GAMBRINUS,CZ,2021,23,5,17.72,0.9385,9.055,False,971.5,2174.0,1358.0,1069.0,1558.0,435.0,693.5,1597.8,2644.0,1170.0
02015,GAMBRINUS,SK,2021,23,5,17.72,0.9385,9.055,False,40.2,23.78,,52.1,42.4,,,17.6,52.72,63.0
02071,GAMBRINUS,CZ,2021,23,5,17.72,0.9385,9.055,False,609.0,324.5,923.5,487.5,1680.0,290.5,364.5,1158.72,2160.0,883.0
02077,GAMBRINUS,SK,2021,23,5,17.72,0.9385,9.055,False,206.4,271.2,547.5,351.0,580.0,244.5,380.8,519.36,492.0,494.0
02115,GAMBRINUS,CZ,2021,23,5,17.72,0.9385,9.055,False,6236.0,8904.0,8670.0,12660.0,6796.0,8730.0,11740.0,3656.6,6310.0,6893.0
02115,GAMBRINUS,SK,2021,23,5,17.72,0.9385,9.055,False,948.5,239.2,514.5,1094.0,455.0,784.5,90.4,595.3,445.5,934.0
02141,GAMBRINUS,CZ,2021,23,5,17.72,0.9385,9.055,False,,,149.1,45.56,64.3,71.7,172.6,82.96,73.56,81.0
02170,GAMBRINUS,CZ,2021,23,5,17.72,0.9385,9.055,False,44.97,11.6,79.9,48.22,13.78,39.9,97.75,45.0648,49.16,54.0
02171,GAMBRINUS,CZ,2021,23,5,17.72,0.9385,9.055,False,1545.0,1821.0,2390.0,1732.0,3604.0,1179.0,1123.0,1997.28,2184.0,1795.0
02177,GAMBRINUS,CZ,2021,23,5,17.72,0.9385,9.055,False,1746.0,1689.0,1881.0,1273.0,866.0,685.0,596.0,898.44,1188.0,1511.0
02177,GAMBRINUS,SK,2021,23,5,17.72,0.9385,9.055,False,1260.0,972.0,1677.0,1392.0,1289.0,1820.0,1624.0,3236.52,2968.0,1803.0
02215,GAMBRINUS,CZ,2021,23,5,17.72,0.9385,9.055,False,25.0,55.0,225.4,315.5,310.0,308.8,281.0,219.6,249.9,258.0
02815,EXCELENT,CZ,2021,23,5,17.72,0.9385,9.055,False,4180.0,2020.0,3790.0,3790.0,2290.0,3792.0,751.5,2564.2,2730.0,3668.0
02841,EXCELENT,CZ,2021,23,5,17.72,0.9385,9.055,False,,,95.9,36.97,40.44,65.7,115.2,88.48,116.25,50.0
02871,EXCELENT,CZ,2021,23,5,17.72,0.9385,9.055,False,500.0,682.0,457.0,467.0,339.2,428.2,296.2,675.36,651.0,548.0
02877,EXCELENT,CZ,2021,23,5,17.72,0.9385,9.055,False,428.5,,82.44,23.64,291.8,34.8,45.6,229.08,573.0,315.0
03015,PRIMUS,CZ,2021,23,5,17.72,0.9385,9.055,False,523.5,763.5,692.5,859.5,1032.0,651.5,858.5,776.5,807.0,883.0
03092,PRIMUS,CZ,2021,23,5,17.72,0.9385,9.055,False,116.94,203.1,569.5,306.0,520.5,488.2,834.0,401.04,369.8,419.0
03115,KLASIK,CZ,2021,23,5,17.72,0.9385,9.055,False,122.7,281.0,935.0,891.5,930.5,1193.0,1296.0,992.7,1002.0,950.0
03515,GAMBRINUS,CZ,2021,23,5,17.72,0.9385,9.055,False,71.44,60.0,80.0,12.0,112.2,176.2,150.0,14.3,135.0,65.0
04015,SARIS,SK,2021,23,5,17.72,0.9385,9.055,False,360.5,669.5,404.8,458.0,724.0,696.5,500.8,363.9,565.0,554.0
04077,SARIS,SK,2021,23,5,17.72,0.9385,9.055,False,178.1,71.9,322.5,163.5,181.6,248.6,251.5,222.48,253.8,271.0
04215,SARIS,SK,2021,23,5,17.72,0.9385,9.055,False,1362.0,2846.0,2028.0,1927.0,2812.0,2080.0,1750.0,2186.8,2476.0,2013.0
04271,SARIS,SK,2021,23,5,17.72,0.9385,9.055,False,50.3,464.8,,310.5,164.2,258.0,212.9,158.64,117.75,206.0
04277,SARIS,SK,2021,23,5,17.72,0.9385,9.055,False,111.7,353.2,912.0,1596.0,950.0,454.8,899.0,370.32,771.5,1062.0
04315,SARIS,SK,2021,23,5,17.72,0.9385,9.055,False,12.07,28.7,46.4,46.4,62.3,66.8,37.7,55.8,35.94,50.0
04377,SARIS,SK,2021,23,5,17.72,0.9385,9.055,False,4.49,26.6,35.97,10.8,18.12,17.64,29.64,20.76,23.69,15.0
04476,SARIS,SK,2021,23,5,17.72,0.9385,9.055,False,12.336,50.1,77.3,16.8,27.23,21.23,136.9,12.84,43.38,25.0
04515,SMADNY MNICH,SK,2021,23,5,17.72,0.9385,9.055,False,1322.0,337.2,1129.0,794.0,804.0,780.0,798.0,1434.2,1224.0,1180.0
04585,SMADNY MNICH,SK,2021,23,5,17.72,0.9385,9.055,False,1555.0,2310.0,1470.0,1320.0,2712.0,858.0,1525.0,1960.332,1390.0,1432.0
04590,SMADNY MNICH,SK,2021,23,5,17.72,0.9385,9.055,False,731.0,382.0,,662.0,596.0,623.0,1094.0,744.21,619.0,797.0
04976,SARIS,SK,2021,23,5,17.72,0.9385,9.055,False,12.664,57.38,89.75,23.52,59.88,40.7,,42.12,49.9,37.0
05015,RADEGAST,CZ,2021,23,5,17.72,0.9385,9.055,False,5064.0,11240.0,3358.0,5850.0,11544.0,3228.0,2734.0,3035.3,3766.0,4646.0
05015,RADEGAST,SK,2021,23,5,17.72,0.9385,9.055,False,122.9,219.5,,165.6,186.2,,,205.5,159.5,200.0
05071,RADEGAST,CZ,2021,23,5,17.72,0.9385,9.055,False,2658.0,969.0,2404.0,1790.0,2934.0,1327.0,1240.0,4088.64,3802.0,2893.0
05077,RADEGAST,SK,2021,23,5,17.72,0.9385,9.055,False,326.5,277.5,96.25,274.2,198.4,,,474.96,794.0,294.0
05115,RADEGAST,CZ,2021,23,5,17.72,0.9385,9.055,False,16530.0,7060.0,10430.0,11600.0,10504.0,8920.0,9710.0,17837.9,15480.0,10611.0
05141,RADEGAST,CZ,2021,23,5,17.72,0.9385,9.055,False,,,109.5,103.8,68.5,116.06,179.4,84.84,111.44,105.0
05171,RADEGAST,CZ,2021,23,5,17.72,0.9385,9.055,False,303.5,252.6,1883.0,599.0,1616.0,2316.0,3870.0,871.68,1361.0,1563.0
05177,RADEGAST,CZ,2021,23,5,17.72,0.9385,9.055,False,244.2,577.0,433.0,597.5,619.0,158.0,121.06,352.68,245.2,429.0
05215,BIRELL,CZ,2021,23,5,17.72,0.9385,9.055,False,2382.0,2022.0,2338.0,3494.0,3342.0,1798.0,3048.0,4817.995,2962.0,2676.0
05215,BIRELL,SK,2021,23,5,17.72,0.9385,9.055,False,158.6,121.1,308.8,353.0,266.5,275.0,263.5,285.5,240.1,298.0
05216,BIRELL,CZ,2021,23,5,17.72,0.9385,9.055,False,31.0,63.66,104.7,124.9,72.6,60.5,136.2,150.3216,116.6,98.0
05225,BIRELL,SK,2021,23,5,17.72,0.9385,9.055,False,4.24,2.297,7.203,11.33,12.59,12.04,28.36,16.236,11.48,10.0
05241,BIRELL,CZ,2021,23,5,17.72,0.9385,9.055,False,7.5,7.5,100.4,29.08,56.84,147.4,107.2,59.4,63.56,47.0
05270,BIRELL,CZ,2021,23,5,17.72,0.9385,9.055,False,69.06,26.2,7.77,103.94,69.94,62.0,163.1,116.424,98.4,94.0
05270,BIRELL,SK,2021,23,5,17.72,0.9385,9.055,False,,,,0.0,,,,7.128,3.0,43.0
05276,BIRELL,CZ,2021,23,5,17.72,0.9385,9.055,False,544.0,502.8,1409.0,1543.0,1026.0,672.0,1625.0,1903.08,1218.0,1236.0
05276,BIRELL,SK,2021,23,5,17.72,0.9385,9.055,False,996.5,550.5,625.0,610.0,565.5,796.5,441.0,638.52,555.0,717.0
05315,BIRELL,CZ,2021,23,5,17.72,0.9385,9.055,False,113.7,236.1,105.0,61.9,367.8,257.0,183.6,165.6,105.7,122.0
05376,BIRELL,CZ,2021,23,5,17.72,0.9385,9.055,False,29.34,7.4,166.1,92.5,94.8,55.44,140.8,127.2,83.5,105.0
05376,BIRELL,SK,2021,23,5,17.72,0.9385,9.055,False,34.97,16.3,31.61,15.84,19.2,43.56,23.88,16.92,20.56,18.0
05415,BIRELL,CZ,2021,23,5,17.72,0.9385,9.055,False,7.145,13.57,47.84,51.2,58.7,46.7,45.4,52.4,42.7,49.0
05515,BIRELL,CZ,2021,23,5,17.72,0.9385,9.055,False,347.8,728.0,657.5,631.5,1202.0,542.0,798.0,949.7,538.5,640.0
05516,BIRELL,CZ,2021,23,5,17.72,0.9385,9.055,False,9.125,14.41,36.1,45.53,29.55,27.0,45.0,47.3616,64.7,37.0
05576,BIRELL,CZ,2021,23,5,17.72,0.9385,9.055,False,55.6,18.86,203.8,179.8,171.1,101.4,191.5,301.32,209.5,163.0
05576,BIRELL,SK,2021,23,5,17.72,0.9385,9.055,False,41.16,17.88,41.9,33.0,4.92,66.75,23.16,17.52,15.2,25.0
05615,RADEGAST,CZ,2021,23,5,17.72,0.9385,9.055,False,974.5,514.5,909.0,710.0,541.5,539.0,,1043.4,865.0,905.0
05677,RADEGAST,CZ,2021,23,5,17.72,0.9385,9.055,False,277.0,372.5,107.44,457.8,237.1,22.92,,615.0,599.0,306.0
05715,RADEGAST,CZ,2021,23,5,17.72,0.9385,9.055,False,250.0,114.3,226.9,21.3,490.2,474.8,490.0,112.6,334.5,211.0
05915,RADEGAST,CZ,2021,23,5,17.72,0.9385,9.055,False,64.3,,,31.7,44.6,,,100.1,131.0,69.0
06015,KOZEL,CZ,2021,23,5,17.72,0.9385,9.055,False,439.2,186.0,690.5,282.8,293.2,1537.0,1428.0,602.0,727.5,800.0
06077,KOZEL,CZ,2021,23,5,17.72,0.9385,9.055,False,160.4,363.8,140.2,396.5,333.0,161.6,,426.96,419.5,281.0
06077,KOZEL,SK,2021,23,5,17.72,0.9385,9.055,False,132.8,179.8,234.0,49.9,42.47,90.1,36.47,85.8,73.1,92.0
06115,KOZEL,CZ,2021,23,5,17.72,0.9385,9.055,False,1969.0,7370.0,4228.0,4360.0,8024.0,6028.0,4330.0,4550.2,5020.0,3755.0
06115,KOZEL,SK,2021,23,5,17.72,0.9385,9.055,False,603.0,829.5,332.0,339.2,925.5,378.5,199.6,457.4,402.5,413.0
06141,KOZEL,CZ,2021,23,5,17.72,0.9385,9.055,False,9.836,7.5,117.2,64.06,68.94,84.75,220.2,70.96,59.7,74.0
06141,KOZEL,SK,2021,23,5,17.72,0.9385,9.055,False,33.03,18.75,,100.0,50.0,,,8.0,0.0,89.0
06171,KOZEL,CZ,2021,23,5,17.72,0.9385,9.055,False,1262.0,252.8,1690.0,1065.0,912.0,880.0,807.5,1969.8,1914.0,1610.0
06177,KOZEL,CZ,2021,23,5,17.72,0.9385,9.055,False,1083.0,1475.0,1109.0,461.0,1282.0,1484.0,967.5,1337.76,1135.0,898.0
06177,KOZEL,SK,2021,23,5,17.72,0.9385,9.055,False,2978.0,2258.0,3110.0,3188.0,2938.0,4360.0,2054.0,3398.28,3494.0,2825.0
06184,KOZEL,CZ,2021,23,5,17.72,0.9385,9.055,False,,,325.8,245.2,373.8,265.0,726.5,277.332,192.9,289.0
06190,KOZEL,CZ,2021,23,5,17.72,0.9385,9.055,False,306.8,201.6,522.5,469.2,412.5,345.5,670.5,682.02,724.5,486.0
06190,KOZEL,SK,2021,23,5,17.72,0.9385,9.055,False,2034.0,984.0,894.0,1340.0,733.0,488.5,1074.0,1573.56,1127.0,1307.0
06215,KOZEL,CZ,2021,23,5,17.72,0.9385,9.055,False,279.8,197.5,389.0,340.8,341.5,473.0,738.5,459.5,520.0,408.0
06271,KOZEL,CZ,2021,23,5,17.72,0.9385,9.055,False,40.72,10.29,314.0,137.6,213.2,56.62,180.1,160.56,101.75,167.0
06276,KOZEL,SK,2021,23,5,17.72,0.9385,9.055,False,10.35,10.37,89.25,116.2,51.84,31.69,93.0,44.52,45.6,71.0
06315,KOZEL,CZ,2021,23,5,17.72,0.9385,9.055,False,335.8,,204.0,124.1,64.2,284.8,454.5,283.1,245.0,293.0
06415,KOZEL,CZ,2021,23,5,17.72,0.9385,9.055,False,100.3,114.5,,104.2,50.0,,35.7,265.5,227.0,113.0
06515,KOZEL,CZ,2021,23,5,17.72,0.9385,9.055,False,5640.0,3222.0,4840.0,4332.0,4412.0,8260.0,6616.0,8093.3,9480.0,7049.0
06515,KOZEL,SK,2021,23,5,17.72,0.9385,9.055,False,2.78,1.326,14.695,11.3,15.3,17.2,20.0,18.3,17.2,15.0
06541,KOZEL,CZ,2021,23,5,17.72,0.9385,9.055,False,,,55.28,65.2,79.06,63.56,89.06,75.96,63.47,69.0
06571,KOZEL,CZ,2021,23,5,17.72,0.9385,9.055,False,242.4,157.1,1624.0,1538.0,1221.0,700.5,1134.0,1332.6,1040.0,1298.0
06571,KOZEL,SK,2021,23,5,17.72,0.9385,9.055,False,24.14,33.72,35.03,16.69,26.64,32.75,46.7,29.52,35.84,24.0
06577,KOZEL,CZ,2021,23,5,17.72,0.9385,9.055,False,,,438.5,112.3,743.5,60.6,149.5,191.88,284.0,263.0
06577,KOZEL,SK,2021,23,5,17.72,0.9385,9.055,False,117.7,84.56,206.4,110.06,108.6,48.84,71.06,105.12,82.9,128.0
06615,KOZEL,CZ,2021,23,5,17.72,0.9385,9.055,False,273.2,396.0,344.0,284.8,227.2,300.2,502.0,319.7,507.0,319.0
