SkuShort,Brand,Country,Year,Week,NumberWorkdays,PrevNumberWorkdays,NextNumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,TrueSalesHl,PredSalesHl_Classic,PredSalesHl_ML
06005,KOZEL,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,309.8,7.5,6.0,12.5,158.5,8.0,13.586,42.0
06100,KOZEL,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,28.81,,,,47.4,0.0,0.0,0.0
06103,KOZEL,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,198.6,170.8,212.1,94.8,216.0,152.7,128.6,81.0
06105,KOZEL,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,1100.0,235.5,309.5,58.5,1187.0,206.5,190.1,208.0
06202,KOZEL,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,53.97,2.4,1.8,1.5,55.2,4.05,2.854,0.0
06203,KOZEL,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,576.0,0.9,3.6,6.3,502.8,3.0,11.86,46.0
06205,KOZEL,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,42.6,,,,39.0,0.0,0.0,0.0
06500,KOZEL,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,703.0,,,,716.0,0.0,0.0,48.0
06503,KOZEL,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,1029.0,773.5,851.0,340.2,877.5,640.2,509.5,417.0
06505,KOZEL,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,7130.0,1390.0,1512.0,303.5,6280.0,1099.0,892.0,1137.0
08202,MASTER,CZ,2021,15,5,4.0,,3.277,1.754,1.525,True,,,26.03,5.7,5.7,3.45,25.2,6.15,2.36,0.0
