SkuShort,Brand,Country,Year,Week,NumberWorkdays,PrevNumberWorkdays,NextNumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,TrueSalesHl,PredSalesHl_Classic,PredSalesHl_ML
02303,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,431.5,143.4,115.2,96.9,353.8,197.7,250.1,117.0
02305,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,2380.0,269.0,222.0,254.0,1984.0,512.5,719.0,454.0
02500,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,280.5,,,,322.8,0.0,0.0,107.0
02503,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,100.25,90.0,87.6,67.5,141.0,156.6,175.9,80.0
02503,GAMBRINUS,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,20.45,6.9,4.8,1.5,22.8,20.7,7.258,14.0
02505,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,784.5,173.0,183.5,190.5,1102.0,320.5,343.8,225.0
02600,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,1084.0,,,,1158.0,0.0,0.0,316.0
02600,GAMBRINUS,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,102.2,,,,140.0,55.0,0.0,21.0
02603,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,677.0,415.5,414.0,341.0,850.0,708.9,936.0,288.0
02603,GAMBRINUS,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,114.25,150.9,47.7,40.8,118.8,125.7,40.72,56.0
02605,GAMBRINUS,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,6144.0,1036.0,964.0,1067.0,7556.0,2113.5,2964.0,1696.0
02605,GAMBRINUS,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,753.5,440.0,112.5,98.0,739.0,629.5,252.2,260.0
02803,EXCELENT,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,68.4,214.8,152.1,180.6,275.5,273.9,255.9,66.0
02803,EXCELENT,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,57.38,26.7,7.5,7.2,82.2,40.5,25.22,24.0
02805,EXCELENT,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,258.0,182.0,139.5,221.0,894.0,272.5,225.2,72.0
04000,SARIS,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,192.8,,,,189.4,59.2,0.0,57.0
04003,SARIS,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,104.56,84.0,42.9,31.2,104.7,149.4,26.64,46.0
04005,SARIS,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,841.5,495.5,125.0,42.5,847.5,688.0,324.5,282.0
04203,SARIS,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,94.4,79.8,54.3,37.2,91.8,122.4,28.17,46.0
04205,SARIS,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,458.2,210.0,60.0,16.5,507.5,364.0,203.8,121.0
04303,SARIS,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,31.62,14.4,6.0,1.5,32.4,16.5,11.34,13.0
04402,SARIS,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,6.418,,,,,0.0,0.0,0.0
04403,SARIS,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,199.2,,,,52.2,0.0,0.0,73.0
05000,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,1035.0,47.88,47.88,,955.0,66.49,0.0,197.0
05000,RADEGAST,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,25.48,,,,20.0,25.0,0.0,0.0
05002,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,216.6,555.5,496.8,515.5,221.9,783.0,902.5,211.0
05003,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,694.0,698.0,656.0,553.5,693.5,1077.9,1246.0,439.0
05003,RADEGAST,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,51.78,59.1,31.8,21.6,57.3,79.2,22.0,36.0
05005,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,4264.0,1292.0,1252.0,1648.0,4350.0,2647.5,2834.0,1359.0
05005,RADEGAST,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,402.0,295.5,86.5,38.5,395.0,379.5,138.2,143.0
05100,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,302.8,9.9,9.9,,322.2,19.22,0.0,98.0
05100,RADEGAST,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,58.8,,,,40.0,55.0,0.0,8.0
05103,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,603.5,670.5,593.5,560.5,645.5,954.3,1100.0,412.0
05103,RADEGAST,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,55.2,142.5,43.5,28.5,68.4,99.9,28.84,33.0
05105,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,5176.0,1056.0,889.5,1191.0,5496.0,1908.5,2388.0,1491.0
05105,RADEGAST,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,1036.0,677.5,172.5,74.0,1220.0,922.0,390.0,430.0
05202,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,101.1,1.95,4.65,3.0,101.7,7.5,10.484,36.0
05202,BIRELL,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,20.38,6.3,0.9,0.75,25.34,9.15,8.19,7.0
05203,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,656.5,3.9,2.7,,652.0,27.3,28.9,111.0
05203,BIRELL,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,61.4,18.6,2.1,0.6,57.9,21.0,19.52,15.0
05603,RADEGAST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,274.8,69.9,59.1,,,111.0,82.0,121.0
05603,RADEGAST,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,,14.4,,,,74.1,100.0,27.0
06003,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,51.97,9.0,7.2,13.5,30.9,20.1,16.84,17.0
06005,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,309.8,11.5,8.0,19.5,190.5,16.0,32.28,55.0
06005,KOZEL,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,16.78,,,,10.5,0.0,0.0,0.0
06100,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,28.81,,,,47.44,0.0,0.0,0.0
06103,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,198.6,186.9,152.8,174.9,324.2,243.9,289.8,89.0
06103,KOZEL,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,22.84,9.6,10.8,5.1,42.3,22.8,12.22,9.0
06105,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,1100.0,245.5,206.5,291.5,1694.0,481.0,625.0,246.0
06105,KOZEL,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,209.5,82.0,29.5,12.5,250.0,149.5,79.1,48.0
06202,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,53.97,2.25,4.05,1.35,59.1,5.25,5.34,17.0
06203,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,576.0,9.3,3.0,15.3,640.0,15.9,20.95,95.0
06205,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,42.6,,,0.5,40.0,0.0,0.0,14.0
06500,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,703.0,,,,794.0,19.8,0.0,291.0
06500,KOZEL,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,45.9,,,,40.0,20.0,0.0,0.0
06503,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,1029.0,813.5,640.0,631.5,1168.0,1340.7,1260.0,510.0
06503,KOZEL,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,34.5,29.4,6.3,3.9,30.3,35.7,12.81,10.0
06505,KOZEL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,7130.0,1482.0,1099.0,1394.0,8470.0,2864.5,2692.0,2346.0
06505,KOZEL,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,237.6,118.5,33.5,10.0,218.0,147.5,77.6,42.0
07005,TOPVAR,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,252.0,97.0,42.5,1.5,229.0,163.0,53.94,46.0
07105,TOPVAR,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,51.66,36.0,,2.5,85.5,49.0,17.11,16.0
07205,TOPVAR,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,147.2,47.5,8.5,4.0,153.0,67.0,51.44,42.0
07303,TOPVAR,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,30.33,14.4,1.2,0.6,32.1,20.7,10.76,9.0
08002,MASTER,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,,0.3,1.05,,,1.35,0.0,0.0
08103,MASTER,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,,,,,,0.0,0.0,1.0
08202,MASTER,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,26.03,3.0,6.15,7.2,36.3,4.5,4.78,11.0
08302,MASTER,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,23.23,0.3,1.2,0.45,28.34,1.65,3.664,9.0
08302,MASTER,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,53.56,2.25,0.6,0.45,17.1,11.4,13.55,10.0
09303,MASTER,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,23.7,,,,,0.0,0.0,0.0
11202,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,90.25,11.1,18.45,14.25,68.4,30.45,17.14,32.0
11202,BIRELL,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,42.78,9.75,2.25,1.35,27.75,21.3,19.03,9.0
11203,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,777.5,64.5,41.7,93.9,488.5,198.0,58.0,138.0
11203,BIRELL,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,287.5,87.6,13.5,18.9,317.8,180.3,123.75,46.0
11205,BIRELL,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,,,,,,0.0,0.0,5.0
11205,BIRELL,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,,,,,,0.0,0.0,0.0
15002,KINGSWOOD,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,29.17,4.133,0.612,3.979,34.88,10.557,4.016,7.0
15003,KINGSWOOD,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,106.25,10.8,7.8,19.2,134.4,39.9,4.86,27.0
20105,SWIST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,207.0,13.0,11.5,10.0,200.5,32.5,12.51,44.0
20205,SWIST,CZ,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,475.8,56.0,58.5,46.0,587.0,138.5,70.8,107.0
21005,SWIST,SK,2021,17,5,5.0,5,7.617,6.863,5.58,True,,,93.5,148.0,29.5,9.0,195.0,160.5,100.1,45.0
01000,PILSNER URQUELL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,3230.0,641.5,416.2,,2904.0,721.55,640.0,660.0
01000,PILSNER URQUELL,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,523.5,345.0,160.0,,380.0,425.0,293.2,143.0
01002,PILSNER URQUELL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,757.5,1431.0,960.5,929.0,607.0,1002.0,889.0,652.0
01002,PILSNER URQUELL,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,113.75,123.75,117.0,79.2,99.44,128.25,170.6,76.0
01003,PILSNER URQUELL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,4032.0,3006.0,1738.0,1694.0,3336.0,2200.5,2090.0,1588.0
01003,PILSNER URQUELL,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,662.5,609.0,419.0,183.0,648.0,679.8,878.0,406.0
01005,PILSNER URQUELL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,9180.0,4904.0,2620.0,3932.0,8620.0,4344.0,3218.0,3411.0
01005,PILSNER URQUELL,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,1331.0,913.5,739.0,603.5,1092.0,1483.0,1200.0,583.0
02003,GAMBRINUS,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,268.8,,,,144.0,0.0,0.0,76.0
02300,GAMBRINUS,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,383.0,,,,232.0,0.0,0.0,189.0
02303,GAMBRINUS,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,460.8,197.8,143.4,137.8,344.0,184.8,167.1,125.0
02305,GAMBRINUS,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,2758.0,512.5,269.0,408.5,1943.0,469.0,488.8,477.0
02500,GAMBRINUS,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,281.8,,,,269.5,0.0,0.0,91.0
02503,GAMBRINUS,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,114.6,156.6,90.0,79.2,155.8,76.8,82.8,92.0
02503,GAMBRINUS,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,24.25,20.7,6.9,3.0,26.4,26.4,38.94,12.0
02505,GAMBRINUS,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,814.0,320.5,173.0,329.5,1248.0,286.5,338.8,212.0
02600,GAMBRINUS,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,1059.0,,,,1126.0,0.0,0.0,196.0
02600,GAMBRINUS,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,155.2,55.0,,,145.0,80.0,100.0,28.0
02603,GAMBRINUS,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,648.0,709.0,415.5,504.2,687.0,521.4,427.0,279.0
02603,GAMBRINUS,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,146.2,125.7,150.9,73.8,97.2,116.1,177.8,56.0
02605,GAMBRINUS,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,6410.0,2114.0,1036.0,2260.0,7164.0,1717.0,2066.0,1401.0
02605,GAMBRINUS,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,917.0,629.5,440.0,159.0,958.0,762.0,462.2,344.0
02803,EXCELENT,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,72.56,274.0,214.8,193.8,243.9,240.0,168.9,69.0
02803,EXCELENT,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,94.0,40.5,26.7,25.2,48.6,60.3,67.5,39.0
02805,EXCELENT,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,294.8,272.5,182.0,265.0,881.5,284.0,216.2,75.0
04000,SARIS,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,247.2,59.2,,,185.1,82.4,150.0,57.0
04003,SARIS,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,122.2,149.4,84.0,64.2,113.4,120.9,151.4,45.0
04005,SARIS,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,1122.0,688.0,495.5,172.5,1027.0,974.0,925.0,374.0
04203,SARIS,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,120.75,122.4,79.8,74.1,110.1,114.9,171.6,50.0
04205,SARIS,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,651.5,364.0,210.0,62.0,598.5,371.0,127.0,278.0
04303,SARIS,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,46.97,16.5,14.4,3.0,34.5,27.3,26.88,13.0
04402,SARIS,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,6.695,,,,,0.0,0.0,0.0
04403,SARIS,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,208.1,,,1.2,56.7,0.0,0.0,56.0
05000,RADEGAST,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,1097.0,66.5,47.88,26.19,857.5,190.76000000000002,70.0,155.0
05000,RADEGAST,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,38.66,25.0,,,20.0,40.0,20.0,10.0
05002,RADEGAST,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,247.8,783.0,555.5,535.5,183.6,600.3,466.8,223.0
05003,RADEGAST,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,767.5,1078.0,698.0,625.0,719.0,997.5,576.5,367.0
05003,RADEGAST,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,62.47,79.2,59.1,42.3,39.3,102.9,93.1,39.0
05005,RADEGAST,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,4628.0,2648.0,1292.0,2510.0,4556.0,2707.0,2006.0,1477.0
05005,RADEGAST,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,480.8,379.5,295.5,86.5,363.5,471.5,307.8,233.0
05100,RADEGAST,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,319.8,19.22,9.9,,232.0,57.2,20.0,80.0
05100,RADEGAST,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,94.6,55.0,,,45.0,55.0,80.0,58.0
05103,RADEGAST,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,749.5,954.5,670.5,584.0,693.0,886.2,617.5,403.0
05103,RADEGAST,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,75.25,99.9,142.5,47.1,68.7,122.4,174.4,44.0
05105,RADEGAST,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,5896.0,1908.0,1056.0,1904.0,5390.0,2241.0,1639.0,1314.0
05105,RADEGAST,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,1256.0,922.0,677.5,219.0,1286.0,1177.0,722.5,442.0
05202,BIRELL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,103.9,7.5,1.95,4.35,91.6,10.2,11.09,33.0
05202,BIRELL,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,23.89,9.15,6.3,0.3,15.0,10.95,16.19,7.0
05203,BIRELL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,670.5,27.3,3.9,18.6,638.5,21.0,57.53,58.0
05203,BIRELL,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,84.2,21.0,18.6,1.5,63.3,41.7,23.11,25.0
05603,RADEGAST,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,312.2,111.0,69.9,0.3,,95.1,64.75,92.0
05603,RADEGAST,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,,74.1,14.4,,,124.2,70.0,12.0
06003,KOZEL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,42.66,20.1,9.0,12.3,27.3,14.7,10.23,15.0
06005,KOZEL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,326.2,16.0,11.5,22.0,170.0,18.0,14.84,40.0
06005,KOZEL,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,17.31,,,,6.5,0.0,0.0,0.0
06100,KOZEL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,36.6,,,,47.38,0.0,0.0,0.0
06100,KOZEL,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,,,,,20.0,5.0,20.0,0.0
06103,KOZEL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,203.9,243.9,186.9,206.1,210.2,199.5,173.9,76.0
06103,KOZEL,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,29.94,22.8,9.6,8.1,45.0,24.0,26.2,8.0
06105,KOZEL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,1182.0,481.0,245.5,462.5,1470.0,361.0,435.5,257.0
06105,KOZEL,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,257.5,149.5,82.0,21.0,258.5,156.5,95.0,42.0
06202,KOZEL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,55.38,5.25,2.25,4.05,48.6,5.4,6.77,12.0
06203,KOZEL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,615.5,15.9,9.3,16.8,592.5,12.299999999999999,27.86,57.0
06205,KOZEL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,53.62,,,,46.5,0.0,0.0,0.0
06500,KOZEL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,764.0,19.8,,,667.5,29.7,0.0,195.0
06500,KOZEL,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,69.0,20.0,,,60.0,45.0,30.0,12.0
06503,KOZEL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,1060.0,1341.0,813.5,826.0,1174.0,954.6,693.5,620.0
06503,KOZEL,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,41.72,35.7,29.4,8.1,37.2,35.4,34.2,9.0
06505,KOZEL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,7744.0,2864.0,1482.0,2194.0,7976.0,2439.5,2092.0,2484.0
06505,KOZEL,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,286.8,147.5,118.5,24.0,299.0,167.5,61.62,47.0
07005,TOPVAR,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,324.0,163.0,97.0,9.5,291.0,135.5,163.5,47.0
07105,TOPVAR,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,61.62,49.0,36.0,3.0,93.5,52.5,22.5,15.0
07205,TOPVAR,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,177.8,67.0,47.5,9.0,206.5,78.5,51.84,36.0
07303,TOPVAR,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,39.06,20.7,14.4,0.3,38.4,31.5,19.33,8.0
08002,MASTER,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,,1.35,0.3,,,0.15,0.0,0.0
08103,MASTER,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,,,,,,0.0,0.0,1.0
08202,MASTER,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,26.3,4.5,3.0,6.45,29.84,6.9,2.986,8.0
08302,MASTER,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,28.52,1.65,0.3,1.05,26.84,1.65,3.146,8.0
08302,MASTER,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,34.34,11.4,2.25,1.35,13.8,13.5,6.48,4.0
09303,MASTER,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,24.38,,,,,0.0,0.0,0.0
11202,BIRELL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,115.5,30.45,11.1,32.1,64.94,27.75,23.77,31.0
11202,BIRELL,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,72.1,21.3,9.75,3.45,27.45,28.65,29.22,15.0
11203,BIRELL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,1235.0,198.0,64.5,165.2,469.0,250.2,102.7,111.0
11203,BIRELL,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,426.0,180.2,87.6,37.5,359.8,259.5,29.58,75.0
11205,BIRELL,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,,,,,,0.0,0.0,6.0
11205,BIRELL,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,30.95,,,,,0.0,0.0,0.0
15002,KINGSWOOD,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,38.62,10.555,4.133,7.805,35.66,6.579,4.86,6.0
15003,KINGSWOOD,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,147.9,39.9,10.8,24.0,111.9,23.7,22.77,38.0
15202,KINGSWOOD,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,0.816,,,,3.06,0.0,0.0,0.0
20105,SWIST,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,192.2,32.5,13.0,34.0,193.5,21.5,29.84,41.0
20205,SWIST,CZ,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,472.8,138.5,56.0,156.0,471.0,90.5,104.5,108.0
21005,SWIST,SK,2021,18,5,5.0,5,9.375,1.067,7.137,True,,,360.8,160.5,148.0,8.5,269.5,243.0,58.1,51.0
01000,PILSNER URQUELL,CZ,2021,19,5,5.0,5,14.11,5.594,5.883,True,,,3230.0,721.5,641.5,1087.0,2818.0,1364.9299999999998,695.0,995.0
01000,PILSNER URQUELL,SK,2021,19,5,5.0,5,14.11,5.594,5.883,True,,,523.5,425.0,345.0,185.0,455.0,330.0,276.0,328.0
01002,PILSNER URQUELL,CZ,2021,19,5,5.0,5,14.11,5.594,5.883,True,,,757.5,1002.0,1431.0,957.0,465.5,1130.55,931.0,996.0
01002,PILSNER URQUELL,SK,2021,19,5,5.0,5,14.11,5.594,5.883,True,,,113.75,128.2,123.75,102.9,81.0,109.05,145.0,109.0
01003,PILSNER URQUELL,CZ,2021,19,5,5.0,5,14.11,5.594,5.883,True,,,4032.0,2200.0,3006.0,2106.0,2950.0,3465.0,2452.0,2523.0
01003,PILSNER URQUELL,SK,2021,19,5,5.0,5,14.11,5.594,5.883,True,,,662.5,680.0,609.0,393.2,481.0,522.9,703.5,519.0
01005,PILSNER URQUELL,CZ,2021,19,5,5.0,5,14.11,5.594,5.883,True,,,9180.0,4344.0,4904.0,4664.0,6996.0,7453.5,5460.0,6326.0
01005,PILSNER URQUELL,SK,2021,19,5,5.0,5,14.11,5.594,5.883,True,,,1331.0,1483.0,913.5,789.0,972.0,1181.5,1069.0,1054.0
02003,GAMBRINUS,CZ,2021,19,5,5.0,5,14.11,5.594,5.883,True,,,268.8,,,,130.8,0.0,0.0,168.0
02300,GAMBRINUS,CZ,2021,19,5,5.0,5,14.11,5.594,5.883,True,,,383.0,,,130.9,361.2,85.91,0.0,181.0
02303,GAMBRINUS,CZ,2021,19,5,5.0,5,14.11,5.594,5.883,True,,,460.8,184.8,197.8,180.2,267.5,263.4,190.0,199.0
02305,GAMBRINUS,CZ,2021,19,5,5.0,5,14.11,5.594,5.883,True,,,2758.0,469.0,512.5,774.0,1694.0,1156.0,633.0,773.0
02500,GAMBRINUS,CZ,2021,19,5,5.0,5,14.11,5.594,5.883,True,,,281.8,,,124.8,344.5,96.42,0.0,145.0
02503,GAMBRINUS,CZ,2021,19,5,5.0,5,14.11,5.594,5.883,True,,,114.6,76.8,156.6,106.2,139.5,138.0,103.44,115.0
02503,GAMBRINUS,SK,2021,19,5,5.0,5,14.11,5.594,5.883,True,,,24.25,26.4,20.7,7.8,25.2,16.8,27.45,31.0
02505,GAMBRINUS,CZ,2021,19,5,5.0,5,14.11,5.594,5.883,True,,,814.0,286.5,320.5,381.5,846.5,576.5,498.0,328.0
02600,GAMBRINUS,CZ,2021,19,5,5.0,5,14.11,5.594,5.883,True,,,1059.0,,,391.5,1030.0,275.46,0.0,494.0
