SkuShort,Country,Year,Week,NumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,SalesHl
02605,CZ,2018,12,5,"-0,04285714285714283","0,05","4,242857142857143",0,NULL,"6133,875633602101","5889,5",5125,6149
02605,CZ,2018,13,4,"5,957142857142857","0,9642857142857143","2,371428571428571",0,NULL,"6133,875633602101",6149,"5889,5","7928,5"
02605,CZ,2018,14,4,"10,635714285714286","0,04285714285714286","7,264285714285714",0,NULL,"7572,732081080327","7928,5",6149,5721
02605,CZ,2018,15,5,"15,442857142857145","0,6642857142857144","7,421428571428572",0,NULL,"7572,732081080327",5721,"7928,5",6760
02605,CZ,2018,16,5,"15,928571428571429","0,29999999999999993","9,964285714285714",0,NULL,"7572,732081080327",6760,5721,7403
02605,CZ,2018,17,5,"16,085714285714285","0,34285714285714286","7,992857142857143",0,NULL,"7572,732081080327",7403,6760,9646
02605,CZ,2018,18,4,"16,349999999999998","0,2714285714285714","9,25",0,NULL,"9100,723435871925",9646,7403,8764
02605,CZ,2018,19,4,"18,157142857142862","1,3214285714285714","8,52142857142857",0,NULL,"9100,723435871925",8764,9646,8663
02605,CZ,2018,20,4,"14,771428571428572","2,95","7,857142857142857",0,NULL,"9100,723435871925",8663,8764,9175
02605,CZ,2018,21,4,"19,535714285714285","0,5571428571428572","10,671428571428573",0,NULL,"9100,723435871925",9175,8663,"8153,5"
02605,CZ,2018,22,4,"21,35","2,5500000000000003","5,785714285714286",0,NULL,"7630,316799181421","8153,5",9175,"9062,5"
02605,CZ,2018,23,4,"21,25714285714286","2,3642857142857143","9,692857142857145",0,NULL,"7630,316799181421","9062,5","8153,5","8530,5"
02605,CZ,2018,24,4,"18,864285714285717","3,7214285714285715","5,271428571428571",0,NULL,"7630,316799181421","8530,5","9062,5","9136,5"
02605,CZ,2018,25,4,"17,70714285714286","1,8857142857142857","5,628571428571429",0,NULL,"7630,316799181421","9136,5","8530,5",8788
02605,CZ,2018,26,4,"16,70714285714286","2,814285714285714","5,5928571428571425",0,NULL,"7630,316799181421",8788,"9136,5","9494,5"
02605,CZ,2018,27,3,"20,285714285714285","0,5642857142857143","10,257142857142858",0,NULL,"9918,98856216945","9494,5",8788,"6486,5"
02605,CZ,2018,28,5,"19,735714285714288","0,7357142857142857","6,7857142857142865",0,NULL,"9918,98856216945","6486,5","9494,5","9284,5"
02605,CZ,2018,29,5,"21,271428571428572","3,4071428571428575","6,999999999999999",0,NULL,"9918,98856216945","9284,5","6486,5","8715,5"
02605,CZ,2018,30,5,"24,150000000000002","0,6428571428571427","10,178571428571429",0,NULL,"9918,98856216945","8715,5","9284,5","9261,5"
02605,CZ,2018,31,5,"25,814285714285713","0,4","9,928571428571429",0,NULL,"9858,0252091607","9261,5","8715,5",11045
02605,CZ,2018,32,5,"22,857142857142854","2,414285714285714","9,321428571428571",0,NULL,"9858,0252091607",11045,"9261,5",10311
02605,CZ,2018,33,5,"22,642857142857146","0,2357142857142857","9,507142857142858",0,NULL,"9858,0252091607",10311,11045,9156
02605,CZ,2018,34,5,"21,15","2,435714285714286","7,121428571428572",0,NULL,"9858,0252091607",9156,10311,"8902,5"
02605,CZ,2018,35,5,"18,014285714285712","2,2285714285714286","5,221428571428571",0,NULL,"7504,770891365","8902,5",9156,"8495,5"
02605,CZ,2018,36,5,"18,3","0,5428571428571428","6,3571428571428585",0,NULL,"7504,770891365","8495,5","8902,5","6455,5"
