SkuShort,ProductGroup,PrimaryPack,Country,Year,Week,NumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,PrevWeekBgtHl1,SalesHl,PrevWeekSalesHl1,PrevWeekSalesHl2,OldPredSalesHl
09403,CLEAR BEER,KEG,CZ,2018,52,2,"3,1999999999999997","1,2357142857142858","0,3857142857142857",0,NULL,NULL,NULL,NULL,"1,2","109,5","197,7",NULL
09503,CLEAR BEER,KEG,CZ,2018,52,2,"3,1999999999999997","1,2357142857142858","0,3857142857142857",0,NULL,NULL,NULL,NULL,"204,3","1,8",NULL,"250,00060000000002"
11202,FLAVOURED BEER,KEG,CZ,2018,52,2,"3,1999999999999997","1,2357142857142858","0,3857142857142857",0,NULL,NULL,NULL,NULL,"10,5","30,15","19,95","18,0001"
11203,FLAVOURED BEER,KEG,CZ,2018,52,2,"3,1999999999999997","1,2357142857142858","0,3857142857142857",0,NULL,NULL,NULL,NULL,"24,9","102,3","67,8",40
15002,CIDER,KEG,CZ,2018,52,2,"3,1999999999999997","1,2357142857142858","0,3857142857142857",0,NULL,NULL,"17,927924175579996","17,927924175579996","13,617","40,392","30,447","13,6208"
15003,CIDER,KEG,CZ,2018,52,2,"3,1999999999999997","1,2357142857142858","0,3857142857142857",0,NULL,NULL,"58,4997301116","58,4997301116","24,3",84,"62,1","34,8021"
20105,SOFT DRINKS,KEG,CZ,2018,52,2,"3,1999999999999997","1,2357142857142858","0,3857142857142857",0,NULL,NULL,"43,78093925966","43,78093925966",46,137,107,"65,2165"
20205,SOFT DRINKS,KEG,CZ,2018,52,2,"3,1999999999999997","1,2357142857142858","0,3857142857142857",0,NULL,NULL,"90,47469131772","90,47469131772","64,5","248,5",150,"109,60520000000001"
01000,CLEAR BEER,TANK,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"2646,55812404805","2215,7538464903196","2285,61","2315,3701","4089,7901","2235,0118"
01002,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"410,65870750007497","460,54822020089995","499,95","381,9","961,2","446,33340000000004"
01003,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"2838,170891875125","2647,0130794052197","2649,3","1878,3","5182,2","2668,1335"
01005,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"5974,866074650676","5408,6112415595","5710,5",4543,"11635,5","5976,1036"
01010,CLEAR BEER,KEG ONE WAY,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,"19,121951219512194","19,49400941377835","62,241616087349996","221,27620861178002",0,0,0,NULL
02003,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"113,189078868825","125,60193288274002",120,"104,7","206,7",132
02110,CLEAR BEER,KEG ONE WAY,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"29,6709113226","84,1288456695",0,0,0,NULL
02303,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"45,951420572749996",NULL,"27,3","21,9","31,2",160
02305,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"374,497425718425",NULL,242,141,"365,5","760,0000000000001"
02500,CLEAR BEER,TANK,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"291,07760415654997","278,13482822998","248,72","344,5",480,"322,0623"
02503,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"116,6954785998","133,56531849862","93,6","97,2","210,6","127,9479"
02505,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"876,83802240275","1037,65601107312","934,5","622,5","1684,5","909,7567999999999"
02600,CLEAR BEER,TANK,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"1197,1649461678753","1117,0005543734999","871,13","880,93","1445,84","1063,7066"
02603,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"598,6465342797","517,4984803764801","490,8","283,5","983,4","544,6776"
02605,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"5792,862384742375","5538,97826939324","4926,5",3585,"7934,5","5021,947"
02800,CLEAR BEER,TANK,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"191,6476115173","207,17908825701997","120,29","221,85000000000002","287,68","211,9812"
02803,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"226,05603859652498","296,23578405918","326,7","181,5","545,1","194,5131"
02805,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"1003,8912161095","1570,4107301623199",1144,881,"2305,5","845,1347"
04603,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
05000,CLEAR BEER,TANK,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"966,992920549725","715,7911062510999","690,19","697,34","1238,19","742,8016"
05002,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"86,768777934575","83,91670565666","105,45","107,4","209,7","74,8797"
05003,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"525,1872484231501","414,9549828523401","490,79999999999995","357,9","918,9","475,0381"
05005,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"3338,7745352681004","2615,98504319282","2962,5",2080,5211,"2875,9494"
05100,CLEAR BEER,TANK,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"296,573471365125","156,75414085812002","179,7","284,59","325,57","201,07200000000003"
05103,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"432,83491439327497","288,98480897528","410,4","192,6","665,7","393,0392"
05105,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"3758,223767235875","2709,1183362480197","3238,5","2219,5",5747,"3332,8957"
05202,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"78,26020863925","66,3850680006","46,2","26,4","103,65","52,3683"
05203,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"391,8719785544499","314,87286200794006","285,6",207,"687,9","274,7774"
06003,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"34,8604744783",NULL,21,"20,4","52,5","18,8954"
06005,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"394,882341843625","9,010616138500001",131,92,"263,5","164,0683"
06100,CLEAR BEER,TANK,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"45,81613396725","74,97041259726","47,21","9,33","66,43","50,5779"
06103,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"156,0077695686","134,9381584602","156,9","109,5","269,1","162,8885"
06105,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"997,2211312313502","1079,75343165426","947,5","663,5",1765,"1051,7601"
06202,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"38,13630232365","35,238239481739996","30,75","20,4","57,6","30,793200000000002"
06203,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"442,8437845168999","394,91273026830004","389,40000000000003","329,7","704,0999999999999","438,10920000000004"
06205,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"88,25478198955","19,274313184160004",32,20,37,"31,0001"
06500,CLEAR BEER,TANK,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"789,5143153345499","568,1067969104599","574,39","637,6401000000001","913,6099999999999","620,8198"
06503,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"767,4202633806","651,3108201586599","744,6","545,4","1321,8","670,3659"
06505,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"3892,86216201235","3436,9928317000604",5116,3611,"9196,5","3392,3862999999997"
08202,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"19,838349324699998","71,95911987358","18,6","13,65","49,05","25,0519"
08302,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"14,855333104925","24,52225436148","13,95","17,55",36,"20,4545"
09303,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,NULL,NULL,0,NULL,0,NULL
09403,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,NULL,NULL,"0,6","1,2","109,5",NULL
09503,CLEAR BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,NULL,NULL,"393,3","204,3","1,8",400
11202,FLAVOURED BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,NULL,NULL,"13,65","10,5","30,15","20,9996"
11203,FLAVOURED BEER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"105,47090857332502",NULL,"32,7","24,9","102,3","71,00019999999999"
15002,CIDER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"27,125192930399994","17,927924175579996","14,688","13,617","40,392","19,342499999999998"
15003,CIDER,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"45,645461834749995","58,4997301116","31,5","24,3",84,"42,092400000000005"
20105,SOFT DRINKS,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"95,375","43,78093925966","63,5",46,137,71
20205,SOFT DRINKS,KEG,CZ,2019,1,4,"0,88125","1,13125","0,71875",0,NULL,NULL,"153,25","90,47469131772",99,"64,5","248,5","85,0004"
01000,CLEAR BEER,TANK,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"2646,55812404805","2646,55812404805","2026,0501000000002","2285,61","2315,3701","2379,1479"
01002,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"410,65870750007497","410,65870750007497","395,1","499,95","381,9","398,0007"
01003,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"2838,1729422846","2838,170891875125","2700,9","2649,3","1878,3","2473,0007"
01005,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"5974,866074650676","5974,866074650676",5834,"5710,5",4543,"5465,0010999999995"
01010,CLEAR BEER,KEG ONE WAY,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,"5,5","19,121951219512194","62,241616087349996","62,241616087349996",0,0,0,NULL
02003,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"113,189078868825","113,189078868825","125,7",120,"104,7","120,9999"
02110,CLEAR BEER,KEG ONE WAY,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"29,6709113226","29,6709113226",0,0,0,NULL
02303,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"45,951420572749996","45,951420572749996","52,8","27,3","21,9","63,9998"
02305,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"374,497425718425","374,497425718425",336,242,141,"479,99969999999996"
02500,CLEAR BEER,TANK,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"291,07760415654997","291,07760415654997","344,2301","248,72","344,5","330,0786"
02503,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"116,6954785998","116,6954785998","99,3","93,6","97,2","127,9997"
02505,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"876,83802240275","876,83802240275",979,"934,5","622,5","917,9999999999999"
02600,CLEAR BEER,TANK,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"1197,1649461678753","1197,1649461678753","887,75","871,13","880,93","1100,6499"
02603,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"598,6465342797","598,6465342797","512,4","490,8","283,5","454,0004"
02605,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"5792,862384742375","5792,862384742375",5439,"4926,5",3585,"4609,0001"
02800,CLEAR BEER,TANK,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"191,6476115173","191,6476115173","127,6","120,29","221,85000000000002","217,2707"
02803,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"226,05603859652498","226,05603859652498","264,6","326,7","181,5","237,9998"
02805,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"1003,8912161095","1003,8912161095",1075,1144,881,"1110,0008"
04603,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,NULL,NULL,0,0,NULL,NULL
05000,CLEAR BEER,TANK,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"966,992920549725","966,992920549725","697,68","690,19","697,34","775,5287999999999"
05002,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"86,768777934575","86,768777934575","82,95","105,45","107,4","70,0008"
05003,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"525,1872484231501","525,1872484231501","488,09999999999997","490,79999999999995","357,9","445,00010000000003"
05005,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"3338,7745352681004","3338,7745352681004",2952,"2962,5",2080,"2654,9998"
05100,CLEAR BEER,TANK,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"296,573471365125","296,573471365125","204,95000000000002","179,7","284,59","200,32809999999998"
05103,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"432,83491439327497","432,83491439327497","367,2","410,4","192,6","343,9998"
05105,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"3758,223767235875","3758,223767235875",3622,"3238,5","2219,5","2941,0003"
05202,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"78,26020863925","78,26020863925","65,25","46,2","26,4","66,9999"
05203,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"391,8719785544499","391,8719785544499","340,2","285,6",207,"315,9996"
06003,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"34,8604744783","34,8604744783","19,2",21,"20,4","19,9998"
06005,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"394,882341843625","394,882341843625",142,131,92,"159,0007"
06100,CLEAR BEER,TANK,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"45,81613396725","45,81613396725","9,49","47,21","9,33","56,5698"
06103,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"156,0077695686","156,0077695686","161,1","156,9","109,5","152,0001"
06105,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"997,2211312313502","997,2211312313502",969,"947,5","663,5","963,0006000000001"
06202,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"38,13630232365","38,13630232365","45,45","30,75","20,4",31
06203,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"442,8437845168999","442,8437845168999","391,5","389,40000000000003","329,7","380,0004"
06205,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"88,25478198955","88,25478198955",34,32,20,"25,9998"
06500,CLEAR BEER,TANK,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"789,5143153345499","789,5143153345499","573,79","574,39","637,6401000000001","623,7944"
06503,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"767,4202633806","767,4202633806","718,5","744,6","545,4","665,9991"
06505,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"3892,86216201235","3892,86216201235","5205,5",5116,3611,"3169,9993999999997"
08202,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"19,838349324699998","19,838349324699998","27,45","18,6","13,65","23,9996"
08302,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"14,855333104925","14,855333104925","19,65","13,95","17,55","19,0004"
09303,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,NULL,NULL,0,0,NULL,NULL
09403,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,NULL,NULL,0,"0,6","1,2",NULL
09503,CLEAR BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,NULL,NULL,"302,4","393,3","204,3","325,0007"
11202,FLAVOURED BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,NULL,NULL,"18,45","13,65","10,5","27,0003"
11203,FLAVOURED BEER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"105,47090857332502","105,47090857332502","70,5","32,7","24,9","71,0007"
15002,CIDER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"27,125192930399994","27,125192930399994","17,748","14,688","13,617","19,2007"
15003,CIDER,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"45,645461834749995","45,645461834749995",27,"31,5","24,3","34,8003"
20105,SOFT DRINKS,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"95,375","95,375","85,5","63,5",46,"82,0001"
20205,SOFT DRINKS,KEG,CZ,2019,2,5,"0,35000000000000003","1,5857142857142856","0,9285714285714286",0,NULL,NULL,"153,25","153,25","146,5",99,"64,5","115,0006"
01000,CLEAR BEER,TANK,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"2646,55812404805","2646,55812404805","2165,21","2026,0501000000002","2285,61","2388,0737"
01002,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"410,65870750007497","410,65870750007497","369,15","395,1","499,95","381,9991"
01003,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"2838,170891875125","2838,1729422846","2399,7","2700,9","2649,3","2555,0006000000003"
01005,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"5974,866074650676","5974,866074650676","5419,5",5834,"5710,5","5592,0005"
01010,CLEAR BEER,KEG ONE WAY,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,"5,5","62,241616087349996","62,241616087349996",0,0,0,NULL
02003,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"113,189078868825","113,189078868825","103,8","125,7",120,"118,00019999999999"
02303,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"45,951420572749996","45,951420572749996","79,5","52,8","27,3","45,0004"
02305,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"374,497425718425","374,497425718425",469,336,242,"379,9997"
02500,CLEAR BEER,TANK,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"291,07760415654997","291,07760415654997","342,71000000000004","344,2301","248,72","330,4098"
02503,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"116,6954785998","116,6954785998","101,7","99,3","93,6","126,99969999999999"
02505,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"876,83802240275","876,83802240275","902,5",979,"934,5","963,0001"
02600,CLEAR BEER,TANK,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"1197,1649461678753","1197,1649461678753","983,43","887,75","871,13","1093,4585"
02603,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"598,6465342797","598,6465342797",504,"512,4","490,8","534,0009"
02605,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"5792,862384742375","5792,862384742375",4705,5439,"4926,5","5126,0014"
02800,CLEAR BEER,TANK,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"191,6476115173","191,6476115173","210,02999999999997","127,6","120,29","40,4086"
02803,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"226,05603859652498","226,05603859652498","187,5","264,6","326,7","263,999"
02805,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"1003,8912161095","1003,8912161095","952,5",1075,1144,"1194,9998"
05000,CLEAR BEER,TANK,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"966,992920549725","966,992920549725","830,0600000000001","697,68","690,19","797,0159000000001"
05002,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"86,768777934575","86,768777934575","74,1","82,95","105,45","83,0004"
05003,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"525,1872484231501","525,1872484231501","457,5","488,09999999999997","490,79999999999995","471,0016"
05005,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"3338,7745352681004","3338,7745352681004","3194,5",2952,"2962,5","2774,9993"
05100,CLEAR BEER,TANK,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"296,573471365125","296,573471365125","205,66","204,95000000000002","179,7","219,8733"
05103,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"432,83491439327497","432,83491439327497","330,6","367,2","410,4","340,9991"
05105,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"3758,223767235875","3758,223767235875","3297,5",3622,"3238,5","3089,0011"
05202,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"78,26020863925","78,26020863925","64,95","65,25","46,2","65,9995"
05203,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"391,8719785544499","391,8719785544499","349,5","340,2","285,6","353,0002"
06003,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"34,8604744783","34,8604744783","24,6","19,2",21,"22,9995"
06005,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"394,882341843625","394,882341843625",149,142,131,"162,9992"
06100,CLEAR BEER,TANK,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"45,81613396725","45,81613396725","47,65","9,49","47,21","60,495"
06103,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"156,0077695686","156,0077695686","158,4","161,1","156,9","148,9999"
06105,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"997,2211312313502","997,2211312313502","1023,5",969,"947,5","981,9997"
06202,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"38,13630232365","38,13630232365","31,8","45,45","30,75","31,000600000000002"
06203,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"442,8437845168999","442,8437845168999","334,8","391,5","389,40000000000003","350,99980000000005"
06205,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"88,25478198955","88,25478198955","37,5",34,32,27
06500,CLEAR BEER,TANK,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"789,5143153345499","789,5143153345499","643,98","573,79","574,39","681,3148"
06503,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"767,4202633806","767,4202633806","637,2","718,5","744,6","676,9997000000001"
06505,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"3892,86216201235","3892,86216201235",5165,"5205,5",5116,"3278,0003"
08202,CLEAR BEER,KEG,CZ,2019,3,5,"0,36428571428571416","0,21428571428571433","2,2142857142857144",0,NULL,NULL,"19,838349324699998","19,838349324699998","18,75","27,45","18,6","21,9995"
