SkuShort,Brand,Country,Year,Week,NumberWorkdays,PrevNumberWorkdays,NextNumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,SalesHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,OldPredSalesHl
02003,GAMBRINUS,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,240.84111058007997,108.3,109.8,95.4,123.3,113.4,106.1736
02300,GAMBRINUS,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,333.51473199192,183.3401,293.19,299.2201,285.37,,352.5489
02303,GAMBRINUS,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,372.18261715186,299.7,329.4,330.0,330.3,,346.3276
02305,GAMBRINUS,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,1778.2375658688402,1536.0,1642.0,1684.0,1467.0,,1905.2965
02500,GAMBRINUS,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,187.4564955514,345.27,243.23,282.09000000000003,377.5,360.53,276.4584
02503,GAMBRINUS,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,70.9433081616,76.8,100.2,81.0,111.3,152.1,102.5237
02503,GAMBRINUS,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,19.324393653340003,10.5,19.2,15.6,15.3,19.8,15.300099999999999
02505,GAMBRINUS,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,543.51783530586,923.5,840.5,804.5,982.0,1171.5,927.3812
02600,GAMBRINUS,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,874.10735975234,762.41,878.47,840.47,1051.14,1272.03,918.1451000000001
02600,GAMBRINUS,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,116.80192363118002,85.0,130.0,115.0,100.0,145.0,97.51520000000001
02603,GAMBRINUS,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,474.03227134153997,469.8,500.1,573.6,501.0,606.9,480.3263
02603,GAMBRINUS,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,96.82587660278001,81.0,93.0,109.8,93.9,114.6,101.8263
02605,GAMBRINUS,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,4274.5887251881395,4172.0,4522.0,4924.5,5279.5,5889.5,4890.1876999999995
02605,GAMBRINUS,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,532.5711953153599,412.0,464.5,576.5,542.5,488.5,526.6999999999999
02800,EXCELENT,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,8.95489183186,,,,10.0,5.0,
02803,EXCELENT,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,82.03864065988,131.7,138.0,138.0,131.4,324.0,131.64090000000002
02803,EXCELENT,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,30.275654397220002,33.0,33.6,32.1,44.4,42.3,41.2654
02805,EXCELENT,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,282.96659332768,449.5,486.5,473.0,565.5,1541.5,507.36650000000003
03603,GAMBRINUS,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,,,,0.6,,,
03603,GAMBRINUS,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,,0.3,2.7,0.9,,,
04000,SARIS,SK,2020,11,5,5.0,5,6.571428571428572,2.3642857142857143,5.285714285714286,False,,,160.63511490602002,130.0,110.0,140.0,169.46,207.7,147.46689999999998
04003,SARIS,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,80.87083545682,67.5,99.3,88.227,104.4,86.1,106.537
04005,SARIS,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,671.1755485717,647.5,827.0,674.5,721.5,660.0,650.6415000000001
04203,SARIS,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,71.0629325774,81.0,99.0,79.2,85.5,73.2,87.91239999999999
04205,SARIS,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,334.61623729532,264.5,331.5,310.0,338.5,340.0,307.5202
04303,SARIS,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,21.92692877054,18.6,27.0,25.5,23.7,25.8,22.0407
04403,SARIS,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,40.45342010548,2.7,5.4,3.9,81.0,,15.0004
05000,RADEGAST,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,821.0093486428601,713.0699999999999,848.13,861.9399999999999,910.6800000000001,900.64,888.8026000000001
05000,RADEGAST,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,36.210682717240005,10.0,15.0,20.0,5.0,,25.0004
05002,RADEGAST,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,92.81847372898,124.35,109.05,141.3,97.65,100.5,112.21499999999999
05003,RADEGAST,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,498.70632149212,629.4,646.8000000000001,687.0,559.2,532.2,618.4105
05003,RADEGAST,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,43.956684988540005,39.3,46.5,64.5,48.3,47.1,51.14340000000001
05005,RADEGAST,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,3306.3788287377197,3430.5,3500.5,3645.5,3409.0,3181.0,3681.5179000000003
05005,RADEGAST,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,312.92519131370005,331.5,356.0,403.0,266.0,311.0,273.9162
05100,RADEGAST,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,239.16720323676,221.65,223.87,239.39000000000001,298.72,239.17000000000002,253.3737
05100,RADEGAST,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,77.67660669272,60.0,80.0,60.0,55.0,40.0,69.0809
05103,RADEGAST,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,417.98896463278004,443.7,465.3,544.5,408.3,410.4,434.8958
05103,RADEGAST,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,62.30182896161999,38.4,60.9,80.1,51.9,48.3,63.3206
05105,RADEGAST,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,3835.8127911250003,3856.5,3964.0,4281.0,3786.0,3471.5,4073.7025
05105,RADEGAST,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,937.8874644611799,590.0,917.5,970.5,802.5,617.5,908.9943000000001
05202,BIRELL,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,72.18505888388,66.75,70.2,67.35,80.25,82.05,77.4468
05202,BIRELL,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,15.396167650220002,10.8,17.85,18.15,14.1,17.85,12.4139
05203,BIRELL,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,425.2316138464601,392.7,436.8,441.3,460.5,435.3,435.1667
05203,BIRELL,SK,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,34.684948824699994,28.2,38.7,38.1,30.0,40.2,26.9175
05603,RADEGAST,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,,1.2,,,,,
06003,KOZEL,CZ,2020,11,5,5.0,5,6.571428571428571,2.3642857142857143,5.285714285714286,False,,,19.1052850731,30.0,33.3,38.1,30.9,23.7,39.981500000000004
