SkuShort,PrimaryPack,Country,Year,Week,NumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,BgtHl,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,SalesHl,OldPredSalesHl,PredictSalesHl
01077,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,7076.0,2666.0,2124.0,4720.0,2852.0,4828.0,2248.0,2720,3354,5594.0
01125,NRB,SK,2021,13,4,6.785,0.6885,5.938,True,,,0.1224,0.317,0.396,0.0792,0.554,1,0,4.0
02015,RB,SK,2021,13,4,6.785,0.6885,5.938,True,15.62,20.27,,36.0,53.7,,,61,26,57.0
02077,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,237.1,184.9,404.5,579.0,351.5,286.5,169.0,414,466,533.0
02115,RB,SK,2021,13,4,6.785,0.6885,5.938,True,169.4,233.9,287.2,416.2,273.2,365.0,78.2,977,862,430.0
02177,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,570.0,1176.0,1193.0,1040.0,679.5,1938.0,788.5,1717,1747,1322.0
02184,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,,,97.0,,1680.0,,,83,50,629.0
04015,RB,SK,2021,13,4,6.785,0.6885,5.938,True,1132.0,712.5,385.2,876.5,495.0,571.5,600.5,487,528,891.0
04077,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,346.2,177.2,259.2,315.5,346.5,302.0,134.9,196,259,426.0
04215,RB,SK,2021,13,4,6.785,0.6885,5.938,True,3094.0,1893.0,1206.0,1937.0,1067.0,1785.0,1820.0,2314,1553,1979.0
04271,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,528.0,410.0,172.1,229.0,142.0,363.0,139.1,94,121,345.0
04277,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,554.5,558.0,607.5,597.5,402.5,627.5,577.5,910,680,719.0
04315,RB,SK,2021,13,4,6.785,0.6885,5.938,True,27.8,34.34,38.78,31.3,28.0,29.4,57.6,41,32,33.0
04377,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,2.232,2.219,20.28,11.76,7.32,7.08,10.68,35,21,19.0
04476,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,62.28,138.8,137.9,19.2,77.6,52.3,299.0,12,98,63.0
04515,RB,SK,2021,13,4,6.785,0.6885,5.938,True,103.25,823.5,,863.0,777.0,1036.0,943.0,612,768,780.0
04585,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,279.0,328.5,,1163.0,495.2,952.0,929.5,1030,1027,1040.0
04590,PET,SK,2021,13,4,6.785,0.6885,5.938,True,1419.0,1929.0,835.5,1237.0,1466.0,796.0,820.0,819,1343,1100.0
04976,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,77.9,159.1,171.4,29.88,165.4,100.8,,54,94,101.0
05015,RB,SK,2021,13,4,6.785,0.6885,5.938,True,42.6,4.562,,81.8,2.1,,,24,6,154.0
05077,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,67.6,16.52,13.25,60.47,132.4,,,50,65,167.0
05215,RB,SK,2021,13,4,6.785,0.6885,5.938,True,102.0,38.78,279.8,75.5,50.3,94.6,596.0,74,77,103.0
05276,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,467.5,712.5,448.0,504.5,391.8,298.0,845.0,470,610,557.0
05376,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,24.23,29.27,21.94,53.62,28.56,34.7,28.44,49,49,46.0
05576,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,22.81,24.27,35.34,6.6,11.64,24.23,29.64,33,45,19.0
06077,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,95.9,73.7,85.2,142.9,89.6,28.56,69.8,93,70,118.0
06115,RB,SK,2021,13,4,6.785,0.6885,5.938,True,1190.0,1007.5,266.2,1017.0,524.5,136.5,192.0,397,281,738.0
06177,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,1266.0,2398.0,1489.0,2824.0,3360.0,1102.0,1327.0,2718,3094,2271.0
06185,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,,,506.0,241.1,382.5,449.0,3160.0,33,170,735.0
06190,PET,SK,2021,13,4,6.785,0.6885,5.938,True,703.0,573.5,450.2,1238.0,632.5,493.0,751.0,723,0,794.0
06276,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,13.98,18.25,32.97,59.16,53.75,31.08,66.0,71,103,56.0
06515,RB,SK,2021,13,4,6.785,0.6885,5.938,True,2.604,3.69,10.82,11.2,19.8,8.2,16.2,6,10,17.0
06571,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,105.3,7.816,20.58,61.8,39.12,22.8,51.47,81,28,76.0
06577,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,110.9,19.94,72.4,38.75,217.5,62.88,66.25,188,135,107.0
06677,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,6.16,9.125,35.38,34.44,60.97,30.6,19.8,32,27,45.0
07015,RB,SK,2021,13,4,6.785,0.6885,5.938,True,54.47,46.6,71.94,59.0,53.9,62.6,235.1,93,58,62.0
07082,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,9.305,1.284,10.91,8.76,9.12,15.24,23.64,8,14,17.0
07215,RB,SK,2021,13,4,6.785,0.6885,5.938,True,113.25,86.25,134.8,119.5,125.9,102.4,248.2,189,102,143.0
07282,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,7.477,2.125,15.12,17.52,10.44,22.8,35.4,9,14,24.0
11076,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,325.0,106.7,114.6,158.8,117.4,51.12,126.5,155,135,182.0
11215,RB,SK,2021,13,4,6.785,0.6885,5.938,True,39.62,25.97,153.5,28.5,20.9,24.0,328.5,33,45,37.0
11238,RB,SK,2021,13,4,6.785,0.6885,5.938,True,,,1.585,0.0792,,,8.44,0,0,69.0
11276,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,729.5,312.8,554.5,604.5,457.5,312.5,1224.0,734,758,736.0
11376,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,167.1,69.5,168.9,59.53,69.94,120.5,896.0,88,95,123.0
11476,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,34.34,33.16,47.75,25.2,15.12,59.03,,41,34,31.0
11576,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,65.9,53.06,153.9,111.6,46.44,36.6,,94,110,111.0
11676,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,43.75,40.56,75.0,28.2,26.05,131.0,,45,37,40.0
11776,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,92.0,79.5,122.3,35.16,33.25,62.4,,45,41,58.0
11867,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,,,,,,,,0,0,153.0
11876,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,48.8,36.28,88.94,28.92,30.84,61.2,,31,32,38.0
12576,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,172.5,152.0,123.5,115.8,181.0,53.03,577.5,125,288,154.0
12815,RB,SK,2021,13,4,6.785,0.6885,5.938,True,,,,0.6,1.2,,,0,0,9.0
12876,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,10.875,6.543,,2.28,1.56,,,24,4,13.0
12915,RB,SK,2021,13,4,6.785,0.6885,5.938,True,,,,0.5,1.2,,,0,0,9.0
12976,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,11.09,6.543,,2.28,1.56,,,24,4,13.0
13038,NRB,SK,2021,13,4,6.785,0.6885,5.938,True,,,0.6807,3.96,0.0792,0.277,2.97,0,0,3.0
13074,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,,,5.152,16.16,1.108,,,8,2,15.0
13138,NRB,SK,2021,13,4,6.785,0.6885,5.938,True,,,0.639,0.2375,0.2375,0.2375,4.08,0,0,1.0
13174,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,,,6.527,10.3,0.317,,,0,1,12.0
13638,NRB,SK,2021,13,4,6.785,0.6885,5.938,True,,,1.342,3.762,0.198,0.198,8.99,1,0,5.0
13674,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,,,7.473,13.305,8.08,,,1,3,17.0
13738,NRB,SK,2021,13,4,6.785,0.6885,5.938,True,0.3865,0.389,3.383,14.85,0.198,1.624,9.9,1,2,10.0
13774,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,,,9.836,8.95,0.713,,,16,11,13.0
16375,NRB,SK,2021,13,4,6.785,0.6885,5.938,True,7.22,15.305,,30.33,45.7,,,42,43,31.0
16475,NRB,SK,2021,13,4,6.785,0.6885,5.938,True,7.22,15.305,,28.6,45.94,,,38,42,31.0
18076,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,2.693,2.67,81.2,34.56,14.28,78.1,77.4,23,44,37.0
18085,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,,,,,,,,614,632,387.0
18185,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,,,,,,,,253,258,325.0
18276,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,1.46,1.44,46.28,36.47,15.48,45.0,40.2,16,17,33.0
18285,CAN,SK,2021,13,4,6.785,0.6885,5.938,True,,,,,,,,355,358,371.0
05171,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,615.0,428.0,884.0,1450.0,1082.0,903.0,1320.0,634,1203,1362.0
05177,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,744.5,1969.0,423.5,1152.0,1609.0,501.0,178.5,478,1004,719.0
05215,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,941.5,725.0,3098.0,1269.0,844.5,878.5,5468.0,1096,940,1845.0
05216,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,,23.22,107.1,9.9,6.97,3.326,107.94,16,3,8.0
05241,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,,,87.94,44.7,35.12,36.53,46.44,33,29,45.0
05270,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,20.31,34.62,6.742,60.03,54.1,14.18,79.4,64,36,46.0
05276,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,739.5,426.2,1505.0,1028.0,1449.0,1512.0,901.0,1155,897,1418.0
05315,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,52.4,59.4,180.8,140.2,83.3,68.9,368.5,82,59,125.0
05376,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,88.6,166.4,104.1,90.8,216.6,351.2,88.44,84,94,149.0
05415,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,1.429,8.57,62.8,46.1,42.7,28.9,13.9,46,30,47.0
05515,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,310.5,302.0,904.0,499.5,321.8,289.5,1310.0,360,339,590.0
05516,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,,6.773,40.3,3.168,2.852,2.535,49.25,1,2,7.0
05576,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,132.6,167.5,165.2,160.0,377.5,259.0,113.9,124,157,236.0
05615,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,1612.0,397.8,729.0,2162.0,431.8,462.5,,380,569,1054.0
05677,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,160.1,288.5,67.6,378.0,265.2,,,194,144,303.0
05715,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,,,260.8,25.2,70.1,206.8,117.7,33,207,88.0
05915,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,11.43,40.0,,29.5,91.7,,,13,20,57.0
06015,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,1206.0,396.2,766.5,1744.0,351.5,844.5,218.2,308,419,857.0
06077,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,62.56,172.6,146.1,268.2,892.0,117.0,,153,222,274.0
06115,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,5948.0,4380.0,4324.0,6950.0,7104.0,6690.0,10520.0,6268,8920,7139.0
06141,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,,,146.6,118.4,108.6,149.9,116.4,130,134,137.0
06171,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,372.2,251.1,1215.0,662.5,857.0,854.5,580.0,1645,1553,910.0
06177,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,390.2,794.0,1314.0,1739.0,911.0,1357.0,992.5,650,690,1159.0
06184,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,,565.5,499.8,398.8,812.0,525.5,208.9,166,203,386.0
06190,PET,CZ,2021,14,4,4.785,0.7627,5.863,True,120.7,85.06,372.2,725.0,368.5,927.5,859.5,654,564,559.0
06215,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,112.2,232.1,518.0,241.5,492.8,318.0,473.8,242,402,346.0
06271,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,175.8,177.2,305.8,257.5,118.44,141.9,173.1,158,163,234.0
06315,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,,7.855,207.5,53.7,6.2,17.6,10.3,122,150,48.0
06515,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,4360.0,2786.0,4772.0,4136.0,9200.0,6410.0,3946.0,7248,7684,5949.0
06541,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,,,72.7,66.9,110.1,81.5,47.75,79,81,84.0
06571,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,1232.0,1656.0,1137.0,3062.0,1162.0,1436.0,738.0,1483,2234,1556.0
06577,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,2700.0,1929.0,520.5,2238.0,285.5,1222.0,385.8,1955,1646,1481.0
06615,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,61.03,234.6,315.0,132.1,454.8,177.0,313.5,782,622,200.0
11076,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,253.1,672.5,,965.0,1012.5,1373.0,782.5,794,712,1025.0
11216,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,1.866,1.066,8.32,1.98,2.297,1.347,,1,1,7.0
11276,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,450.0,1004.0,79.5,1314.0,1307.0,1580.0,948.0,1070,1135,1080.0
11376,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,242.5,409.2,7.184,337.2,309.0,686.0,1.68,298,185,329.0
11476,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,140.5,197.5,25.06,84.75,57.25,553.0,,141,138,124.0
11576,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,285.8,502.2,7.45,494.0,496.2,923.0,,424,407,538.0
11676,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,120.6,147.9,21.7,76.44,79.44,183.1,,153,123,131.0
11776,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,123.7,117.6,20.69,101.25,103.06,266.5,,136,114,153.0
11876,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,106.44,130.1,13.695,47.28,40.44,251.1,,112,123,77.0
12080,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,,,,9.36,12.14,50.53,315.5,0,0,26.0
12180,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,,,,15.17,46.6,34.2,230.0,8,0,38.0
12280,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,,,,8.83,35.22,68.9,240.6,0,0,38.0
12576,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,411.2,812.5,45.6,961.5,940.0,1169.0,774.0,718,694,799.0
12815,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,156.0,73.6,,249.2,150.2,,,92,51,269.0
12876,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,,,,72.5,,,,29,430,156.0
12915,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,159.6,73.6,,259.2,143.9,,,89,102,241.0
12976,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,,,,21.6,,,,4,342,84.0
13338,NRB,CZ,2021,14,4,4.785,0.7627,5.863,True,68.75,80.5,6.3,77.6,59.84,294.2,66.6,212,151,94.0
13374,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,40.44,80.0,56.88,52.34,154.6,,,30,24,94.0
13438,NRB,CZ,2021,14,4,4.785,0.7627,5.863,True,86.3,110.8,11.89,137.9,75.25,482.5,118.0,362,366,152.0
13474,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,45.44,87.06,70.3,133.2,168.8,,,132,48,155.0
13538,NRB,CZ,2021,14,4,4.785,0.7627,5.863,True,44.6,58.94,2.492,44.03,33.75,204.4,60.06,160,121,60.0
13638,NRB,CZ,2021,14,4,4.785,0.7627,5.863,True,75.56,99.0,9.266,137.6,86.8,274.8,119.5,321,367,147.0
13674,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,45.44,43.38,68.1,108.5,59.47,,,151,45,98.0
13738,NRB,CZ,2021,14,4,4.785,0.7627,5.863,True,64.06,102.25,46.9,120.3,85.1,398.0,12.59,240,285,140.0
13838,NRB,CZ,2021,14,4,4.785,0.7627,5.863,True,64.06,97.0,177.0,106.06,58.78,,,214,311,112.0
13938,NRB,CZ,2021,14,4,4.785,0.7627,5.863,True,63.5,93.56,124.5,101.9,79.06,,,230,294,116.0
15060,NRB,CZ,2021,14,4,4.785,0.7627,5.863,True,28.14,37.62,130.2,60.38,65.0,103.8,229.2,33,41,65.0
15070,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,20.03,37.3,,75.0,272.0,28.6,28.44,32,45,114.0
15160,NRB,CZ,2021,14,4,4.785,0.7627,5.863,True,15.64,16.8,23.23,26.5,47.1,60.56,60.53,13,12,30.0
15170,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,15.82,34.34,,38.97,209.8,15.445,9.82,17,24,75.0
15260,NRB,CZ,2021,14,4,4.785,0.7627,5.863,True,11.0,13.086,26.11,32.62,31.48,37.5,55.28,8,13,27.0
15270,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,19.55,36.5,75.9,37.22,186.2,7.367,12.12,21,26,68.0
17551,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,,,,,,,,0,0,161.0
01015,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,6110.0,10690.0,7068.0,12776.0,11250.0,8580.0,9630.0,4688,5644,6352.0
01016,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,100.0,193.4,198.2,400.2,175.0,48.22,310.5,50,76,233.0
01027,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,,,11.17,13.625,11.484,9.586,21.14,7,5,9.0
01041,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,,,426.5,444.8,477.8,769.0,539.0,237,222,525.0
01070,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,12.86,40.4,190.2,146.5,74.3,50.28,167.4,65,91,125.0
01071,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,940.0,280.0,1335.0,1099.0,2644.0,4884.0,648.5,2868,2158,1919.0
01076,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,,,5.277,,1.56,,6.72,3,0,133.0
01077,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,137.1,920.0,2066.0,1174.0,4964.0,5950.0,932.5,666,636,2255.0
01078,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,,,48.7,22.23,38.25,0.09,,38,10,33.0
01096,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,,,1.895,0.6,4.72,1.16,3.68,3,2,5.0
01125,NRB,CZ,2021,14,4,4.785,0.7627,5.863,True,2.0,2.0,0.982,2.217,2.535,0.475,4.516,4,2,1.0
02015,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,730.5,1021.0,1287.0,1182.0,798.5,776.0,638.5,3076,2924,1164.0
02071,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,186.8,564.5,748.5,820.0,1189.0,1538.0,1305.0,304,560,1094.0
02115,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,5428.0,11900.0,12590.0,9976.0,12360.0,12980.0,11000.0,3562,4472,7031.0
02141,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,,,200.8,40.9,61.62,71.4,154.1,42,39,64.0
02170,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,15.1,26.6,120.56,44.03,16.08,28.9,71.6,27,26,49.0
02171,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,597.5,2276.0,1835.0,2142.0,3328.0,1132.0,3796.0,1194,1512,1976.0
02177,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,3780.0,2736.0,1819.0,3180.0,821.5,1437.0,404.0,1400,4172,1972.0
02215,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,21.42,53.56,305.5,321.2,186.5,258.2,214.1,261,245,261.0
02815,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,2009.0,1339.0,3072.0,2508.0,1526.0,2334.0,1785.0,898,1415,2672.0
02841,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,,,143.5,0.56,41.4,92.0,73.0,0,92,31.0
02871,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,217.0,258.0,481.0,444.0,482.2,398.2,184.5,422,431,498.0
02877,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,,142.9,171.4,73.94,96.8,141.4,247.4,32,67,94.0
03015,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,69.6,344.8,1014.5,705.0,857.5,648.0,621.0,446,628,739.0
03092,PET,CZ,2021,14,4,4.785,0.7627,5.863,True,462.0,194.1,841.0,524.0,681.0,1062.0,897.5,700,1009,815.0
03115,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,290.8,569.0,1301.0,1296.0,1010.0,861.0,1045.0,768,900,1081.0
03515,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,,,44.47,6.0,8.8,37.3,58.5,5,0,14.0
05015,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,4064.0,3488.0,5380.0,5400.0,6172.0,4540.0,2356.0,4074,5560,6323.0
05071,CAN,CZ,2021,14,4,4.785,0.7627,5.863,True,493.0,1313.0,2016.0,1936.0,3448.0,2828.0,2009.0,1890,1264,2821.0
05115,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,8610.0,2656.0,13090.0,8630.0,5184.0,7620.0,6990.0,12192,11312,12417.0
05141,RB,CZ,2021,14,4,4.785,0.7627,5.863,True,,0.857,135.5,127.44,82.94,88.94,96.3,121,116,115.0
01015,RB,SK,2021,14,4,4.785,0.7627,5.863,True,2394.0,1519.0,1937.0,2038.0,1664.0,1335.0,1586.0,2660,2714,2070.0
01016,RB,SK,2021,14,4,4.785,0.7627,5.863,True,27.34,20.34,36.3,49.5,27.56,12.83,60.6,47,17,34.0
01070,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,1.552,6.34,17.36,8.79,14.26,21.39,22.17,24,4,17.0
01076,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,,,,,,,233.2,1535,1536,399.0
01077,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,1409.0,7076.0,2790.0,2720.0,4720.0,2406.0,4720.0,3418,3474,2418.0
01125,NRB,SK,2021,14,4,4.785,0.7627,5.863,True,,,0.10986,1.268,0.317,0.0792,,0,0,2.0
02015,RB,SK,2021,14,4,4.785,0.7627,5.863,True,10.43,15.62,,60.6,36.0,,,30,21,69.0
02077,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,354.8,237.1,429.8,414.0,579.0,426.2,205.0,530,360,583.0
02115,RB,SK,2021,14,4,4.785,0.7627,5.863,True,538.0,169.4,664.5,977.0,416.2,441.8,111.3,964,684,684.0
02177,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,1421.0,570.0,1543.0,1717.0,1040.0,1412.0,577.0,1640,1503,1701.0
04015,RB,SK,2021,14,4,4.785,0.7627,5.863,True,610.5,1132.0,582.0,486.8,876.5,412.8,534.0,424,411,532.0
04077,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,256.5,346.2,356.2,196.2,315.5,212.6,198.9,208,151,339.0
04215,RB,SK,2021,14,4,4.785,0.7627,5.863,True,2256.0,3094.0,1990.0,2314.0,1937.0,1661.0,1615.0,2324,1936,2327.0
04271,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,202.6,528.0,190.6,93.94,229.0,255.9,238.1,126,96,154.0
04277,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,340.5,554.5,689.0,910.5,597.5,1286.0,301.2,962,669,844.0
04315,RB,SK,2021,14,4,4.785,0.7627,5.863,True,3.543,27.8,56.53,40.6,31.3,31.9,58.7,31,32,35.0
04377,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,2.244,2.232,34.6,35.4,11.76,19.2,14.28,35,22,33.0
04476,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,92.94,62.28,93.4,11.88,19.2,55.2,199.5,55,67,46.0
04515,RB,SK,2021,14,4,4.785,0.7627,5.863,True,313.2,103.25,,612.5,863.0,1164.0,1176.0,630,928,818.0
04585,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,948.5,279.0,1188.0,1030.0,1163.0,1192.0,1117.0,1472,1363,1465.0
04590,PET,SK,2021,14,4,4.785,0.7627,5.863,True,33.78,1419.0,,819.0,1237.0,1139.0,820.5,370,812,665.0
04976,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,107.8,77.9,133.9,54.38,29.88,89.06,,89,74,81.0
05015,RB,SK,2021,14,4,4.785,0.7627,5.863,True,43.47,42.6,,23.9,81.8,,,34,80,120.0
05077,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,124.8,67.6,185.5,49.9,60.47,,,104,334,148.0
05215,RB,SK,2021,14,4,4.785,0.7627,5.863,True,148.0,102.0,214.4,74.3,75.5,79.4,222.2,43,67,113.0
05276,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,1270.0,467.5,545.5,470.5,504.5,440.0,594.0,258,325,890.0
05376,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,902.5,24.23,33.12,49.1,53.62,34.8,54.38,27,19,224.0
05576,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,906.5,22.81,58.62,32.62,6.6,11.64,25.55,31,13,230.0
06077,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,122.4,95.9,212.5,92.6,142.9,27.0,51.38,174,63,137.0
06115,RB,SK,2021,14,4,4.785,0.7627,5.863,True,254.4,1190.0,406.8,397.0,1017.0,219.2,228.9,258,233,359.0
06177,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,1228.0,1266.0,2562.0,2718.0,2824.0,1563.0,997.0,3106,2538,2390.0
06185,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,,,640.5,33.25,241.1,2462.0,415.8,175,200,509.0
06190,PET,SK,2021,14,4,4.785,0.7627,5.863,True,1183.0,703.0,1090.0,723.0,1238.0,438.2,1380.0,1159,1557,945.0
06276,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,29.62,13.98,56.1,71.06,59.16,17.52,79.56,184,79,70.0
06515,RB,SK,2021,14,4,4.785,0.7627,5.863,True,1.787,2.604,15.97,6.4,11.2,19.1,14.6,8,19,11.0
06571,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,3.482,105.3,36.62,81.25,61.8,42.47,78.4,23,27,68.0
06577,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,115.75,110.9,275.0,187.9,38.75,41.4,86.75,185,71,138.0
06677,CAN,SK,2021,14,4,4.785,0.7627,5.863,True,57.5,6.16,221.0,32.28,34.44,28.44,27.95,126,46,47.0
07015,RB,SK,2021,14,4,4.785,0.7627,5.863,True,58.16,54.47,83.9,92.9,59.0,67.9,107.3,60,50,83.0
