SkuShort,ProductGroup,PrimaryPack,Country,Year,Week,NumberWorkdays,AvgTemp,AvgRain,AvgSun,IsLockdown,PdtHl,PrevWeekPdtHl1,PrevWeekSalesHl1,PrevWeekSalesHl2,PrevYearSalesHl1,PrevYearSalesHl2,SalesHl,OldPredSalesHl,PredictSalesHl
06202,CLEAR BEER,KEG,CZ,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,5.4,5.25,10.65,50.4,22,10,179.0
06203,CLEAR BEER,KEG,CZ,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,12.3,15.9,4.2,7.5,121,56,314.0
06500,CLEAR BEER,TANK,CZ,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,45.0,20.0,208.27,45.0,232,0,537.0
06503,CLEAR BEER,KEG,CZ,2021,19,5,14.105494505494503,5.594505494505495,5.882417582417582,True,,,35.4,35.7,22.5,26.7,1245,763,853.0
06505,CLEAR BEER,KEG,CZ,2021,19,5,14.105494505494503,5.594505494505497,5.882417582417582,True,,,167.5,147.5,99.5,210.0,4754,3532,3334.0
08103,CLEAR BEER,KEG,CZ,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,0.0,0.0,,,0,0,66.0
08202,CLEAR BEER,KEG,CZ,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,6.9,4.5,10.35,24.15,12,10,112.0
08302,CLEAR BEER,KEG,CZ,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,13.5,11.4,2.1,16.95,4,8,104.0
11202,FLAVOURED BEER,KEG,CZ,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,28.65,21.3,9.9,24.6,117,46,139.0
11203,FLAVOURED BEER,KEG,CZ,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,259.5,180.3,60.0,289.2,788,254,493.0
11205,FLAVOURED BEER,KEG,CZ,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,0.0,0.0,,,0,0,0.0
15002,CIDER,KEG,CZ,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,6.579,10.557,8.874,28.458,31,10,93.0
15003,CIDER,KEG,CZ,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,23.7,39.9,34.5,107.7,73,53,112.0
20105,SOFT DRINKS,KEG,CZ,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,21.5,32.5,58.5,152.0,100,85,145.0
20205,SOFT DRINKS,KEG,CZ,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,90.5,138.5,130.0,350.5,337,222,361.0
01000,CLEAR BEER,TANK,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,425.0,345.0,185.0,455.0,330,276,237.0
01002,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,128.25,123.75,102.9,81.0,109,145,160.0
01003,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505495,5.882417582417582,True,,,679.8,609.0,393.3,480.9,523,703,541.0
01005,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,1483.0,913.5,789.0,972.0,1182,1069,1182.0
02503,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,26.4,20.7,7.8,25.2,17,27,38.0
02600,CLEAR BEER,TANK,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,80.0,55.0,30.0,135.0,95,115,97.0
02603,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,116.1,125.7,79.8,121.2,131,114,156.0
02605,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,762.0,629.5,416.0,617.0,619,661,612.0
02803,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,60.3,40.5,28.5,27.6,40,32,68.0
04000,CLEAR BEER,TANK,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,82.4,59.2,5.0,171.5,106,190,81.0
04003,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,120.9,149.4,83.1,96.9,111,81,157.0
04005,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,974.0,688.0,367.5,843.0,819,874,669.0
04203,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,114.9,122.4,75.6,80.4,136,100,156.0
04205,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,371.0,364.0,176.5,465.0,444,626,293.0
04303,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,27.3,16.5,6.3,37.8,29,17,57.0
04402,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,,,,,0,0,56.0
04603,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,,,,,0,0,44.0
05000,CLEAR BEER,TANK,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,40.0,25.0,5.0,10.0,20,31,60.0
05003,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,102.9,79.2,59.7,62.1,74,71,161.0
05005,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,471.5,379.5,249.0,321.5,400,388,457.0
05100,CLEAR BEER,TANK,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,55.0,55.0,30.0,75.0,80,101,102.0
05103,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,122.4,99.9,83.4,55.5,113,99,161.0
05105,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505495,5.882417582417582,True,,,1177.0,922.0,638.0,768.0,1058,961,998.0
05202,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,10.95,9.15,2.55,19.65,12,23,26.0
05203,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,41.7,21.0,6.3,56.7,29,34,70.0
05603,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,124.2,74.1,0.9,,123,0,100.0
06103,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,24.0,22.8,13.8,23.7,20,27,37.0
06105,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505495,5.882417582417582,True,,,156.5,149.5,61.5,203.0,142,155,167.0
06500,CLEAR BEER,TANK,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,45.0,20.0,208.27,45.0,35,44,56.0
06503,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505495,5.882417582417582,True,,,35.4,35.7,22.5,26.7,39,33,72.0
06505,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505495,5.882417582417582,True,,,167.5,147.5,99.5,210.0,145,155,203.0
07005,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,135.5,163.0,102.5,250.5,140,169,143.0
07105,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,52.5,49.0,11.0,65.5,44,54,62.0
07205,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,78.5,67.0,31.0,137.0,50,109,81.0
07303,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,31.5,20.7,3.3,32.4,27,22,30.0
08103,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,0.0,0.0,,,0,0,0.0
08302,CLEAR BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,13.5,11.4,2.1,16.95,13,22,10.0
11202,FLAVOURED BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,28.65,21.3,9.9,24.6,50,26,37.0
11203,FLAVOURED BEER,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,259.5,180.3,60.0,289.2,334,223,190.0
21005,SOFT DRINKS,KEG,SK,2021,19,5,14.105494505494503,5.594505494505496,5.882417582417582,True,,,243.0,160.5,87.0,284.0,244,233,188.0
